datum gepubliceerd,dossier nr,dossier toevoeging,kamerstuk volgnummer,url,commissie
2011-03-07,24036,,385,https://zoek.officielebekendmakingen.nl/kst-24036-385,Vaste commissie voor Financiën
2011-03-07,32620,,5,https://zoek.officielebekendmakingen.nl/kst-32620-5,vaste commissie voor Volksgezondheid, Welzijn en Sport
2011-03-07,21501,04,123,https://zoek.officielebekendmakingen.nl/kst-21501-04-123,vaste commissie voor Buitenlandse Zaken
2011-03-07,31460,,18,https://zoek.officielebekendmakingen.nl/kst-31460-18,vaste commissie voor Defensie
2011-03-07,30175,,110,https://zoek.officielebekendmakingen.nl/kst-30175-110,vaste commissie voor Infrastructuur en Milieu
2011-03-08,31497,,53,https://zoek.officielebekendmakingen.nl/kst-31497-53,vaste commissie voor Onderwijs, Cultuur en Wetenschap
2011-03-08,30196,,132,https://zoek.officielebekendmakingen.nl/kst-30196-132,vaste commissie voor Infrastructuur en Milieu
2011-03-08,32500,XV,69,https://zoek.officielebekendmakingen.nl/kst-32500-XV-69,vaste commissie voor Sociale Zaken en Werkgelegenheid
2011-03-08,22026,,331,https://zoek.officielebekendmakingen.nl/kst-22026-331,vaste commissie voor Infrastructuur en Milieu
2011-03-08,28325,,138,https://zoek.officielebekendmakingen.nl/kst-28325-138,vaste commissie voor Binnenlandse Zaken
2011-03-09,32500,VIII,146,https://zoek.officielebekendmakingen.nl/kst-32500-VIII-146,vaste commissie voor Onderwijs, Cultuur en Wetenschap
2011-03-10,21501,07,787,https://zoek.officielebekendmakingen.nl/kst-21501-07-787,vaste commissie voor Financiën
2011-03-10,29521,,161,https://zoek.officielebekendmakingen.nl/kst-29521-161,vaste commissie voor Buitenlandse Zaken
2011-03-10,31311,,72,https://zoek.officielebekendmakingen.nl/kst-31311-72,vaste commissie voor Economische Zaken, Landbouw en Innovatie
2011-03-15,31497,,54,https://zoek.officielebekendmakingen.nl/kst-31497-54,vaste commissie voor Onderwijs, Cultuur en Wetenschap
2011-03-16,27923,,109,https://zoek.officielebekendmakingen.nl/kst-27923-109,vaste commissie voor Onderwijs, Cultuur en Wetenschap
2011-03-16,26448,,458,https://zoek.officielebekendmakingen.nl/kst-26448-458,vaste commissie voor Sociale Zaken en Werkgelegenheid
2011-03-17,32279,,18,https://zoek.officielebekendmakingen.nl/kst-32279-18,vaste commissie voor Volksgezondheid, Welzijn en Sport
2011-03-17,31288,,161,https://zoek.officielebekendmakingen.nl/kst-31288-161,vaste commissie voor Onderwijs, Cultuur en Wetenschap
2011-03-17,29338,,103,https://zoek.officielebekendmakingen.nl/kst-29338-103,vaste commissie voor Economische Zaken, Landbouw en Innovatie
2011-03-17,26643,,177,https://zoek.officielebekendmakingen.nl/kst-26643-177,vaste commissie voor Binnenlandse Zaken
2011-03-17,26448,,459,https://zoek.officielebekendmakingen.nl/kst-26448-459,vaste commissie voor Sociale Zaken en Werkgelegenheid
2011-03-17,21501,27,14,https://zoek.officielebekendmakingen.nl/kst-21501-27-14,vaste commissie voor Volksgezondheid, Welzijn en Sport
2011-03-18,25657,,63,https://zoek.officielebekendmakingen.nl/kst-25657-63,vaste commissie voor Volksgezondheid, Welzijn en Sport
2011-03-18,21501,02,1043,https://zoek.officielebekendmakingen.nl/kst-21501-02-1043,vaste commissie voor Europese Zaken
2011-03-18,31001,,104,https://zoek.officielebekendmakingen.nl/kst-31001-104,algemene commissie Jeugdzorg
2011-03-18,21501,33,312,https://zoek.officielebekendmakingen.nl/kst-21501-33-312,vaste commissie voor Economische Zaken, Landbouw en Innovatie
2011-03-21,21501,32,467,https://zoek.officielebekendmakingen.nl/kst-21501-32-467,vaste commissie voor Economische Zaken, Landbouw en Innovatie
2011-03-21,29214,,57,https://zoek.officielebekendmakingen.nl/kst-29214-57,vaste commissie voor Volksgezondheid, Welzijn en Sport
2011-03-21,32623,,4,https://zoek.officielebekendmakingen.nl/kst-32623-4,vaste commissie voor Buitenlandse Zaken
2011-03-21,32317,,43,https://zoek.officielebekendmakingen.nl/kst-32317-43,vaste commissie voor Veiligheid en Justitie
2011-03-21,32646,,4,https://zoek.officielebekendmakingen.nl/kst-32646-4,vaste commissie voor Infrastructuur en Milieu
2011-03-22,28684,,309,https://zoek.officielebekendmakingen.nl/kst-28684-309,vaste commissie voor Binnenlandse Zaken
2011-03-22,21501,02,1046,https://zoek.officielebekendmakingen.nl/kst-21501-02-1046,vaste commissie voor Buitenlandse Zaken
2011-03-22,21501,31,237,https://zoek.officielebekendmakingen.nl/kst-21501-31-237,vaste commissie voor Sociale Zaken en Werkgelegenheid
2011-03-22,31757,,29,https://zoek.officielebekendmakingen.nl/kst-31757-29,vaste commissie voor Binnenlandse Zaken
2011-03-22,30872,,68,https://zoek.officielebekendmakingen.nl/kst-30872-68,vaste commissie voor Infrastructuur en Milieu
2011-03-23,32678,,9,https://zoek.officielebekendmakingen.nl/kst-32678-9,vaste commissie voor Defensie
2011-03-23,29924,,65,https://zoek.officielebekendmakingen.nl/kst-29924-65,vaste commissie voor Defensie
2011-03-23,21501,02,1047,https://zoek.officielebekendmakingen.nl/kst-21501-02-1047,vaste commissie voor Buitenlandse Zaken
2011-03-24,28684,,310,https://zoek.officielebekendmakingen.nl/kst-28684-310,vaste commissie voor Veiligheid en Justitie
2011-03-24,21501,08,366,https://zoek.officielebekendmakingen.nl/kst-21501-08-366,vaste commissie voor Infrastructuur en Milieu
2011-03-29,32500,VII,89,https://zoek.officielebekendmakingen.nl/kst-32500-VII-89,vaste commissie voor Binnenlandse Zaken
2011-03-29,28676,,126,https://zoek.officielebekendmakingen.nl/kst-28676-126,vaste commissie voor Defensie
2011-03-29,29398,,268,https://zoek.officielebekendmakingen.nl/kst-29398-268,vaste commissie voor Infrastructuur en Milieu
2011-03-30,32646,,10,https://zoek.officielebekendmakingen.nl/kst-32646-10,vaste commissie voor Infrastructuur en Milieu
2011-03-30,31015,,54,https://zoek.officielebekendmakingen.nl/kst-31015-54,vaste commissie voor Veiligheid en Justitie
2011-03-31,32500,VII,90,https://zoek.officielebekendmakingen.nl/kst-32500-VII-90,vaste commissie voor Binnenlandse Zaken
2011-03-31,29282,,120,https://zoek.officielebekendmakingen.nl/kst-29282-120,vaste commissie voor Volksgezondheid, Welzijn en Sport
2011-03-31,27926,,155,https://zoek.officielebekendmakingen.nl/kst-27926-155,vaste commissie voor Binnenlandse Zaken
2011-04-05,30492,,52,https://zoek.officielebekendmakingen.nl/kst-30492-52,vaste commissie voor Volksgezondheid, Welzijn en Sport
2011-04-05,30196,,137,https://zoek.officielebekendmakingen.nl/kst-30196-137,vaste commissie voor Binnenlandse Zaken
2011-04-05,32623,,18,https://zoek.officielebekendmakingen.nl/kst-32623-18,vaste commissie voor Buitenlandse Zaken
2011-04-06,21501,32,473,https://zoek.officielebekendmakingen.nl/kst-21501-32-473,vaste commissie voor Economische Zaken, Landbouw en Innovatie
2011-04-07,29754,,202,https://zoek.officielebekendmakingen.nl/kst-29754-202,vaste commissie voor Veiligheid en Justitie
2011-04-07,21501,30,256,https://zoek.officielebekendmakingen.nl/kst-21501-30-256,vaste commissie voor Economische Zaken, Landbouw en Innovatie
2011-04-11,31753,,35,https://zoek.officielebekendmakingen.nl/kst-31753-35,vaste commissie voor Veiligheid en Justitie
2011-04-11,21501,02,1052,https://zoek.officielebekendmakingen.nl/kst-21501-02-1052,vaste commissie voor Europese Zaken
2011-04-12,32500,V,163,https://zoek.officielebekendmakingen.nl/kst-32500-V-163,vaste commissie voor Buitenlandse Zaken
2011-04-12,21501,07,791,https://zoek.officielebekendmakingen.nl/kst-21501-07-791,vaste commissie voor Financiën
2011-04-14,29984,,262,https://zoek.officielebekendmakingen.nl/kst-29984-262,vaste commissie voor Infrastructuur en Milieu
2011-04-15,29984,,263,https://zoek.officielebekendmakingen.nl/kst-29984-263,vaste commissie voor Infrastructuur en Milieu
2011-04-15,21501,02,1053,https://zoek.officielebekendmakingen.nl/kst-21501-02-1053,vaste commissie voor Buitenlandse Zaken
2011-04-18,32706,,6,https://zoek.officielebekendmakingen.nl/kst-32706-6,vaste commissie voor Defensie
2011-04-18,31839,,101,https://zoek.officielebekendmakingen.nl/kst-31839-101,algemene commissie Jeugdzorg
2011-04-18,29544,,287,https://zoek.officielebekendmakingen.nl/kst-29544-287,vaste commissie voor Sociale Zaken en Werkgelegenheid
2011-04-18,31293,,99,https://zoek.officielebekendmakingen.nl/kst-31293-99,vaste commissie voor Onderwijs, Cultuur en Wetenschap
2011-04-18,23645,,433,https://zoek.officielebekendmakingen.nl/kst-23645-433,vaste commissie voor Infrastructuur en Milieu
2011-04-19,21501,33,317,https://zoek.officielebekendmakingen.nl/kst-21501-33-317,vaste commissie voor Infrastructuur en Milieu
2011-04-19,19637,,1414,https://zoek.officielebekendmakingen.nl/kst-19637-1414,algemene commissie voor Immigratie en Asiel
2011-04-19,29675,,115,https://zoek.officielebekendmakingen.nl/kst-29675-115,vaste commissie voor Economische Zaken, Landbouw en Innovatie
2011-04-19,32623,,19,https://zoek.officielebekendmakingen.nl/kst-32623-19,vaste commissie voor Buitenlandse Zaken
2011-04-19,30597,,182,https://zoek.officielebekendmakingen.nl/kst-30597-182,vaste commissie voor Volksgezondheid, Welzijn en Sport
2011-04-20,24077,,258,https://zoek.officielebekendmakingen.nl/kst-24077-258,vaste commissie voor Veiligheid en Justitie
2011-04-20,22054,,164,https://zoek.officielebekendmakingen.nl/kst-22054-164,vaste commissie voor Economische Zaken, Landbouw en Innovatie
2011-04-20,29452,,139,https://zoek.officielebekendmakingen.nl/kst-29452-139,vaste commissie voor Veiligheid en Justitie
2011-04-20,27801,,76,https://zoek.officielebekendmakingen.nl/kst-27801-76,vaste commissie voor Infrastructuur en Milieu
2011-04-20,32500,VIII,162,https://zoek.officielebekendmakingen.nl/kst-32500-VIII-162,vaste commissie voor Onderwijs, Cultuur en Wetenschap
2011-04-21,31239,,112,https://zoek.officielebekendmakingen.nl/kst-31239-112,vaste commissie voor Economische Zaken, Landbouw en Innovatie
2011-04-21,21501,31,240,https://zoek.officielebekendmakingen.nl/kst-21501-31-240,vaste commissie voor Volksgezondheid, Welzijn en Sport
2011-04-21,32030,,14,https://zoek.officielebekendmakingen.nl/kst-32030-14,vaste commissie voor Infrastructuur en Milieu
2011-04-21,21501,07,793,https://zoek.officielebekendmakingen.nl/kst-21501-07-793,vaste commissie voor Financiën
2011-04-21,28140,,78,https://zoek.officielebekendmakingen.nl/kst-28140-78,vaste commissie voor Volksgezondheid, Welzijn en Sport
2011-04-21,29502,,72,https://zoek.officielebekendmakingen.nl/kst-29502-72,vaste commissie voor Economische Zaken, Landbouw en Innovatie
2011-04-26,29521,,166,https://zoek.officielebekendmakingen.nl/kst-29521-166,vaste commissie voor Buitenlandse Zaken
2011-04-26,32637,,2,https://zoek.officielebekendmakingen.nl/kst-32637-2,vaste commissie voor Economische Zaken, Landbouw en Innovatie
2011-04-26,17050,,408,https://zoek.officielebekendmakingen.nl/kst-17050-408,vaste commissie voor Sociale Zaken en Werkgelegenheid
2011-04-26,32500,VIII,165,https://zoek.officielebekendmakingen.nl/kst-32500-VIII-165,vaste commissie voor Onderwijs, Cultuur en Wetenschap
2011-04-27,19637,,1428,https://zoek.officielebekendmakingen.nl/kst-19637-1428,algemene commissie voor Immigratie en Asiel
2011-04-28,28638,,50,https://zoek.officielebekendmakingen.nl/kst-28638-50,vaste commissie voor Veiligheid en Justitie
2011-04-28,21501,02,1057,https://zoek.officielebekendmakingen.nl/kst-21501-02-1057,vaste commissie voor Europese Zaken
2011-04-28,28676,,128,https://zoek.officielebekendmakingen.nl/kst-28676-128,vaste commissie voor Buitenlandse Zaken
2011-04-28,32317,,49,https://zoek.officielebekendmakingen.nl/kst-32317-49,vaste commissie voor Veiligheid en Justitie
2011-05-03,32504,,66,https://zoek.officielebekendmakingen.nl/kst-32504-66,vaste commissie voor Financiën
2011-05-03,32582,,5,https://zoek.officielebekendmakingen.nl/kst-32582-5,vaste commissie voor Veiligheid en Justitie
2011-05-04,29248,,206,https://zoek.officielebekendmakingen.nl/kst-29248-206,vaste commissie voor Volksgezondheid, Welzijn en Sport
2011-05-04,31288,,165,https://zoek.officielebekendmakingen.nl/kst-31288-165,vaste commissie voor Onderwijs, Cultuur en Wetenschap
2011-05-04,29237,,138,https://zoek.officielebekendmakingen.nl/kst-29237-138,vaste commissie voor Buitenlandse Zaken
2011-05-10,29502,,73,https://zoek.officielebekendmakingen.nl/kst-29502-73,vaste commissie voor Economische Zaken, Landbouw en Innovatie
2011-05-10,21501,32,484,https://zoek.officielebekendmakingen.nl/kst-21501-32-484,vaste commissie voor Economische Zaken, Landbouw en Innovatie
2011-05-10,26695,,81,https://zoek.officielebekendmakingen.nl/kst-26695-81,vaste commissie voor Onderwijs, Cultuur en Wetenschap
2011-05-10,25834,,66,https://zoek.officielebekendmakingen.nl/kst-25834-66,vaste commissie voor Infrastructuur en Milieu
2011-05-12,31144,,9,https://zoek.officielebekendmakingen.nl/kst-31144-9,vaste commissie voor Economische Zaken, Landbouw en Innovatie
2011-05-12,32500,XVI,141,https://zoek.officielebekendmakingen.nl/kst-32500-XVI-141,vaste commissie voor Volksgezondheid, Welzijn en Sport
2011-05-12,26234,,114,https://zoek.officielebekendmakingen.nl/kst-26234-114,vaste commissie voor Financiën
2011-05-12,30950,,33,https://zoek.officielebekendmakingen.nl/kst-30950-33,vaste commissie voor Binnenlandse Zaken
2011-05-12,29689,,319,https://zoek.officielebekendmakingen.nl/kst-29689-319,vaste commissie voor Volksgezondheid, Welzijn en Sport
2011-05-12,31289,,103,https://zoek.officielebekendmakingen.nl/kst-31289-103,vaste commissie voor Onderwijs, Cultuur en Wetenschap
2011-05-12,32500,XV,81,https://zoek.officielebekendmakingen.nl/kst-32500-XV-81,vaste commissie voor Sociale Zaken en Werkgelegenheid
2011-05-16,32620,,11,https://zoek.officielebekendmakingen.nl/kst-32620-11,vaste commissie voor Volksgezondheid, Welzijn en Sport
2011-05-16,29684,,99,https://zoek.officielebekendmakingen.nl/kst-29684-99,vaste commissie voor Infrastructuur en Milieu
2011-05-16,32660,,15,https://zoek.officielebekendmakingen.nl/kst-32660-15,vaste commissie voor Infrastructuur en Milieu
2011-05-16,29628,,259,https://zoek.officielebekendmakingen.nl/kst-29628-259,vaste commissie voor Veiligheid en Justitie
2011-05-16,27926,,158,https://zoek.officielebekendmakingen.nl/kst-27926-158,vaste commissie voor Binnenlandse Zaken
2011-05-16,24557,,125,https://zoek.officielebekendmakingen.nl/kst-24557-125,vaste commissie voor Veiligheid en Justitie
2011-05-16,32404,,49,https://zoek.officielebekendmakingen.nl/kst-32404-49,vaste commissie voor Infrastructuur en Milieu
2011-05-17,21501,02,1059,https://zoek.officielebekendmakingen.nl/kst-21501-02-1059,vaste commissie voor Buitenlandse Zaken
2011-05-17,31765,,44,https://zoek.officielebekendmakingen.nl/kst-31765-44,vaste commissie voor Volksgezondheid, Welzijn en Sport
2011-05-17,31706,,52,https://zoek.officielebekendmakingen.nl/kst-31706-52,vaste commissie voor Volksgezondheid, Welzijn en Sport
2011-05-17,29817,,68,https://zoek.officielebekendmakingen.nl/kst-29817-68,vaste commissie voor Sociale Zaken en Werkgelegenheid
2011-05-17,27859,,43,https://zoek.officielebekendmakingen.nl/kst-27859-43,vaste commissie voor Binnenlandse Zaken
2011-05-17,29544,,302,https://zoek.officielebekendmakingen.nl/kst-29544-302,vaste commissie voor Sociale Zaken en Werkgelegenheid
2011-05-18,31865,,31,https://zoek.officielebekendmakingen.nl/kst-31865-31,commissie voor de Rijksuitgaven
2011-05-18,29453,,184,https://zoek.officielebekendmakingen.nl/kst-29453-184,vaste commissie voor Binnenlandse Zaken
2011-05-19,25764,,47,https://zoek.officielebekendmakingen.nl/kst-25764-47,vaste commissie voor Binnenlandse Zaken
2011-05-19,32500,V,185,https://zoek.officielebekendmakingen.nl/kst-32500-V-185,vaste commissie voor Buitenlandse Zaken
2011-05-19,32500,V,184,https://zoek.officielebekendmakingen.nl/kst-32500-V-184,vaste commissie voor Buitenlandse Zaken
2011-05-23,31992,,10,https://zoek.officielebekendmakingen.nl/kst-31992-10,vaste commissie voor Binnenlandse Zaken
2011-05-23,31765,,46,https://zoek.officielebekendmakingen.nl/kst-31765-46,vaste commissie voor Volksgezondheid, Welzijn en Sport
2011-05-23,32500,X,103,https://zoek.officielebekendmakingen.nl/kst-32500-X-103,vaste commissie voor Defensie
2011-05-24,32043,,42,https://zoek.officielebekendmakingen.nl/kst-32043-42,vaste commissie voor Sociale Zaken en Werkgelegenheid
2011-05-24,26485,,108,https://zoek.officielebekendmakingen.nl/kst-26485-108,vaste commissie voor Economische Zaken, Landbouw en Innovatie
2011-05-24,21501,02,1062,https://zoek.officielebekendmakingen.nl/kst-21501-02-1062,vaste commissie voor Economische Zaken, Landbouw en Innovatie
2011-05-24,29507,,100,https://zoek.officielebekendmakingen.nl/kst-29507-100,vaste commissie voor Financiën
2011-05-24,17050,,409,https://zoek.officielebekendmakingen.nl/kst-17050-409,vaste commissie voor Sociale Zaken en Werkgelegenheid
2011-05-26,31839,,112,https://zoek.officielebekendmakingen.nl/kst-31839-112,algemene commissie Jeugdzorg
2011-05-26,27625,,214,https://zoek.officielebekendmakingen.nl/kst-27625-214,vaste commissie voor Infrastructuur en Milieu
2011-05-30,32716,,3,https://zoek.officielebekendmakingen.nl/kst-32716-3,vaste commissie voor Sociale Zaken en Werkgelegenheid
2011-05-31,31524,,110,https://zoek.officielebekendmakingen.nl/kst-31524-110,vaste commissie voor Onderwijs, Cultuur en Wetenschap
2011-05-31,30825,,79,https://zoek.officielebekendmakingen.nl/kst-30825-79,vaste commissie voor Economische Zaken, Landbouw en Innovatie
2011-05-31,32645,,8,https://zoek.officielebekendmakingen.nl/kst-32645-8,vaste commissie voor Economische Zaken, Landbouw en Innovatie
2011-06-01,32500,XV,99,https://zoek.officielebekendmakingen.nl/kst-32500-XV-99,vaste commissie voor Sociale Zaken en Werkgelegenheid
2011-06-01,21501,07,798,https://zoek.officielebekendmakingen.nl/kst-21501-07-798,vaste commissie voor Financiën
2011-06-01,21501,32,492,https://zoek.officielebekendmakingen.nl/kst-21501-32-492,vaste commissie voor Economische Zaken, Landbouw en Innovatie
2011-06-06,29407,,127,https://zoek.officielebekendmakingen.nl/kst-29407-127,vaste commissie voor Sociale Zaken en Werkgelegenheid
2011-06-06,30850,,41,https://zoek.officielebekendmakingen.nl/kst-30850-41,commissie voor de Rijksuitgaven
2011-06-06,31311,,79,https://zoek.officielebekendmakingen.nl/kst-31311-79,vaste commissie voor Sociale Zaken en Werkgelegenheid
2011-06-07,25883,,184,https://zoek.officielebekendmakingen.nl/kst-25883-184,vaste commissie voor Sociale Zaken en Werkgelegenheid
2011-06-07,23645,,451,https://zoek.officielebekendmakingen.nl/kst-23645-451,vaste commissie voor Infrastructuur en Milieu
2011-06-07,21501,20,534,https://zoek.officielebekendmakingen.nl/kst-21501-20-534,vaste commissie voor Economische Zaken, Landbouw en Innovatie
2011-06-07,29911,,50,https://zoek.officielebekendmakingen.nl/kst-29911-50,vaste commissie voor Veiligheid en Justitie
2011-06-07,21501,32,494,https://zoek.officielebekendmakingen.nl/kst-21501-32-494,vaste commissie voor Economische Zaken, Landbouw en Innovatie
2011-06-07,27925,,427,https://zoek.officielebekendmakingen.nl/kst-27925-427,vaste commissie voor Buitenlandse Zaken
2011-06-10,24095,,285,https://zoek.officielebekendmakingen.nl/kst-24095-285,vaste commissie voor Economische Zaken, Landbouw en Innovatie
2011-06-10,31490,,64,https://zoek.officielebekendmakingen.nl/kst-31490-64,vaste commissie voor Binnenlandse Zaken
2011-06-10,30573,,68,https://zoek.officielebekendmakingen.nl/kst-30573-68,algemene commissie voor Immigratie en Asiel
2011-06-10,26488,,273,https://zoek.officielebekendmakingen.nl/kst-26488-273,vaste commissie voor Defensie
2011-06-10,30168,,30,https://zoek.officielebekendmakingen.nl/kst-30168-30,vaste commissie voor Volksgezondheid, Welzijn en Sport
2011-06-14,32605,,19,https://zoek.officielebekendmakingen.nl/kst-32605-19,vaste commissie voor Buitenlandse Zaken
2011-06-14,25847,,96,https://zoek.officielebekendmakingen.nl/kst-25847-96,vaste commissie voor Volksgezondheid, Welzijn en Sport
2011-06-14,31524,,111,https://zoek.officielebekendmakingen.nl/kst-31524-111,vaste commissie voor Onderwijs, Cultuur en Wetenschap
2011-06-14,21501,02,1067,https://zoek.officielebekendmakingen.nl/kst-21501-02-1067,vaste commissie voor Europese Zaken
2011-06-14,32605,,20,https://zoek.officielebekendmakingen.nl/kst-32605-20,vaste commissie voor Buitenlandse Zaken
