datum gepubliceerd,dossier nr,dossier toevoeging,kamerstuk volgnummer,url,commissie
2018-03-12,30950,,143,https://zoek.officielebekendmakingen.nl/kst-30950-143,vaste commissie voor Binnenlandse Zaken
2018-03-12,28676,,284,https://zoek.officielebekendmakingen.nl/kst-28676-284,vaste commissie voor Defensie
2018-03-13,21501,32,1095,https://zoek.officielebekendmakingen.nl/kst-21501-32-1095,vaste commissie voor Landbouw, Natuur en Voedselkwaliteit
2018-03-13,29544,,815,https://zoek.officielebekendmakingen.nl/kst-29544-815,vaste commissie voor Sociale Zaken en Werkgelegenheid
2018-03-14,21501,07,1500,https://zoek.officielebekendmakingen.nl/kst-21501-07-1500,vaste commissie voor Financiën
2018-03-14,29683,,242,https://zoek.officielebekendmakingen.nl/kst-29683-242,vaste commissie voor Landbouw, Natuur en Voedselkwaliteit
2018-03-14,31015,,137,https://zoek.officielebekendmakingen.nl/kst-31015-137,vaste commissie voor Justitie en Veiligheid
2018-03-14,24095,,426,https://zoek.officielebekendmakingen.nl/kst-24095-426,vaste commissie voor Economische Zaken en Klimaat
2018-03-14,29984,,760,https://zoek.officielebekendmakingen.nl/kst-29984-760,vaste commissie voor Infrastructuur en Waterstaat
2018-03-15,31765,,307,https://zoek.officielebekendmakingen.nl/kst-31765-307,vaste commissie voor Volksgezondheid, Welzijn en Sport
2018-03-21,32849,,126,https://zoek.officielebekendmakingen.nl/kst-32849-126,vaste commissie voor Economische Zaken en Klimaat
2018-03-21,29911,,181,https://zoek.officielebekendmakingen.nl/kst-29911-181,vaste commissie voor Justitie en Veiligheid
2018-03-21,27923,,285,https://zoek.officielebekendmakingen.nl/kst-27923-285,vaste commissie voor Onderwijs, Cultuur en Wetenschap
2018-03-21,21501,08,716,https://zoek.officielebekendmakingen.nl/kst-21501-08-716,vaste commissie voor Infrastructuur en Waterstaat
2018-03-21,32637,,303,https://zoek.officielebekendmakingen.nl/kst-32637-303,vaste commissie voor Economische Zaken en Klimaat
2018-03-21,32156,,90,https://zoek.officielebekendmakingen.nl/kst-32156-90,vaste commissie voor Defensie
2018-03-22,34775,V,71,https://zoek.officielebekendmakingen.nl/kst-34775-V-71,vaste commissie voor Buitenlandse Zaken
2018-03-27,28741,,43,https://zoek.officielebekendmakingen.nl/kst-28741-43,vaste commissie voor Justitie en Veiligheid
2018-03-27,22112,,2521,https://zoek.officielebekendmakingen.nl/kst-22112-2521,vaste commissie voor Justitie en Veiligheid
2018-03-27,21501,02,1853,https://zoek.officielebekendmakingen.nl/kst-21501-02-1853,vaste commissie voor Buitenlandse Zaken
2018-03-27,28325,,171,https://zoek.officielebekendmakingen.nl/kst-28325-171,vaste commissie voor Binnenlandse Zaken
2018-03-27,32637,,304,https://zoek.officielebekendmakingen.nl/kst-32637-304,vaste commissie voor Economische Zaken en Klimaat
2018-03-28,21501,30,427,https://zoek.officielebekendmakingen.nl/kst-21501-30-427,vaste commissie voor Economische Zaken en Klimaat
2018-03-28,32605,,215,https://zoek.officielebekendmakingen.nl/kst-32605-215,algemene commissie voor Buitenlandse Handel en Ontwikkelingssamenwerking
2018-03-28,26485,,258,https://zoek.officielebekendmakingen.nl/kst-26485-258,algemene commissie voor Buitenlandse Handel en Ontwikkelingssamenwerking
2018-03-28,32317,,510,https://zoek.officielebekendmakingen.nl/kst-32317-510,vaste commissie voor Justitie en Veiligheid
2018-03-28,32317,,511,https://zoek.officielebekendmakingen.nl/kst-32317-511,vaste commissie voor Justitie en Veiligheid
2018-04-05,26419,,73,https://zoek.officielebekendmakingen.nl/kst-26419-73,vaste commissie voor Economische Zaken en Klimaat
2018-04-05,27858,,419,https://zoek.officielebekendmakingen.nl/kst-27858-419,vaste commissie voor Economische Zaken
2018-04-05,31524,,358,https://zoek.officielebekendmakingen.nl/kst-31524-358,vaste commissie voor Onderwijs, Cultuur en Wetenschap
2018-04-05,21501,31,480,https://zoek.officielebekendmakingen.nl/kst-21501-31-480,vaste commissie voor Sociale Zaken en Werkgelegenheid
2018-04-05,21501,07,1503,https://zoek.officielebekendmakingen.nl/kst-21501-07-1503,vaste commissie voor Financiën
2018-04-05,28325,,172,https://zoek.officielebekendmakingen.nl/kst-28325-172,vaste commissie voor Binnenlandse Zaken
2018-04-06,33576,,129,https://zoek.officielebekendmakingen.nl/kst-33576-129,vaste commissie voor Landbouw, Natuur en Voedselkwaliteit
2018-04-06,32670,,137,https://zoek.officielebekendmakingen.nl/kst-32670-137,vaste commissie voor Landbouw, Natuur en Voedselkwaliteit
2018-04-06,29398,,604,https://zoek.officielebekendmakingen.nl/kst-29398-604,vaste commissie voor Infrastructuur en Waterstaat
2018-04-12,30012,,90,https://zoek.officielebekendmakingen.nl/kst-30012-90,vaste commissie voor Onderwijs, Cultuur en Wetenschap
2018-04-12,26643,,533,https://zoek.officielebekendmakingen.nl/kst-26643-533,vaste commissie voor Binnenlandse Zaken
2018-04-13,27923,,301,https://zoek.officielebekendmakingen.nl/kst-27923-301,vaste commissie voor Onderwijs, Cultuur en Wetenschap
2018-04-13,34775,VII,66,https://zoek.officielebekendmakingen.nl/kst-34775-VII-66,vaste commissie voor Binnenlandse Zaken
2018-04-13,32043,,405,https://zoek.officielebekendmakingen.nl/kst-32043-405,vaste commissie voor Sociale Zaken en Werkgelegenheid
2018-04-13,21501,32,1101,https://zoek.officielebekendmakingen.nl/kst-21501-32-1101,vaste commissie voor Landbouw, Natuur en Voedselkwaliteit
2018-04-17,29538,,259,https://zoek.officielebekendmakingen.nl/kst-29538-259,vaste commissie voor Volksgezondheid, Welzijn en Sport
2018-04-17,29628,,774,https://zoek.officielebekendmakingen.nl/kst-29628-774,vaste commissie voor Justitie en Veiligheid
2018-04-18,21501,02,1858,https://zoek.officielebekendmakingen.nl/kst-21501-02-1858,vaste commissie voor Europese Zaken
2018-04-18,31789,,94,https://zoek.officielebekendmakingen.nl/kst-31789-94,vaste commissie voor Financiën
2018-04-18,30977,,152,https://zoek.officielebekendmakingen.nl/kst-30977-152,vaste commissie voor Binnenlandse Zaken
2018-04-18,32852,,56,https://zoek.officielebekendmakingen.nl/kst-32852-56,vaste commissie voor Infrastructuur en Waterstaat
2018-04-19,31322,,351,https://zoek.officielebekendmakingen.nl/kst-31322-351,vaste commissie voor Sociale Zaken en Werkgelegenheid
2018-04-19,27020,,87,https://zoek.officielebekendmakingen.nl/kst-27020-87,vaste commissie voor Onderwijs, Cultuur en Wetenschap
2018-04-19,29664,,190,https://zoek.officielebekendmakingen.nl/kst-29664-190,vaste commissie voor Landbouw, Natuur en Voedselkwaliteit
2018-04-19,21501,02,1860,https://zoek.officielebekendmakingen.nl/kst-21501-02-1860,vaste commissie voor Buitenlandse Zaken
2018-04-19,32852,,57,https://zoek.officielebekendmakingen.nl/kst-32852-57,vaste commissie voor Infrastructuur en Waterstaat
2018-04-25,34104,,219,https://zoek.officielebekendmakingen.nl/kst-34104-219,vaste commissie voor Volksgezondheid, Welzijn en Sport
2018-04-25,31935,,47,https://zoek.officielebekendmakingen.nl/kst-31935-47,vaste commissie voor Financiën
2018-04-25,19637,,2383,https://zoek.officielebekendmakingen.nl/kst-19637-2383,vaste commissie voor Justitie en Veiligheid
2018-04-25,33118,,107,https://zoek.officielebekendmakingen.nl/kst-33118-107,vaste commissie voor Binnenlandse Zaken
2018-04-26,31288,,626,https://zoek.officielebekendmakingen.nl/kst-31288-626,vaste commissie voor Onderwijs, Cultuur en Wetenschap
2018-05-01,31322,,362,https://zoek.officielebekendmakingen.nl/kst-31322-362,vaste commissie voor Sociale Zaken en Werkgelegenheid
2018-05-01,28741,,50,https://zoek.officielebekendmakingen.nl/kst-28741-50,vaste commissie voor Justitie en Veiligheid
2018-05-01,28345,,186,https://zoek.officielebekendmakingen.nl/kst-28345-186,vaste commissie voor Volksgezondheid, Welzijn en Sport
2018-05-01,29248,,310,https://zoek.officielebekendmakingen.nl/kst-29248-310,vaste commissie voor Volksgezondheid, Welzijn en Sport
2018-05-01,30420,,291,https://zoek.officielebekendmakingen.nl/kst-30420-291,vaste commissie voor Onderwijs, Cultuur en Wetenschap
2018-05-01,31524,,362,https://zoek.officielebekendmakingen.nl/kst-31524-362,vaste commissie voor Onderwijs, Cultuur en Wetenschap
2018-05-03,34773,,13,https://zoek.officielebekendmakingen.nl/kst-34773-13,vaste commissie voor Koninkrijksrelaties
2018-05-03,33625,,258,https://zoek.officielebekendmakingen.nl/kst-33625-258,algemene commissie voor Buitenlandse Handel en Ontwikkelingssamenwerking
2018-05-14,32623,,216,https://zoek.officielebekendmakingen.nl/kst-32623-216,vaste commissie voor Buitenlandse Zaken
2018-05-14,29754,,445,https://zoek.officielebekendmakingen.nl/kst-29754-445,vaste commissie voor Justitie en Veiligheid
2018-05-14,29247,,259,https://zoek.officielebekendmakingen.nl/kst-29247-259,vaste commissie voor Volksgezondheid, Welzijn en Sport
2018-05-14,21501,02,1866,https://zoek.officielebekendmakingen.nl/kst-21501-02-1866,vaste commissie voor Europese Zaken
2018-05-14,21501,02,1867,https://zoek.officielebekendmakingen.nl/kst-21501-02-1867,vaste commissie voor Buitenlandse Zaken
2018-05-15,27923,,306,https://zoek.officielebekendmakingen.nl/kst-27923-306,vaste commissie voor Onderwijs, Cultuur en Wetenschap
2018-05-15,22112,,2556,https://zoek.officielebekendmakingen.nl/kst-22112-2556,vaste commissie voor Europese Zaken
2018-05-15,21501,07,1515,https://zoek.officielebekendmakingen.nl/kst-21501-07-1515,vaste commissie voor Financiën
2018-05-15,21501,31,485,https://zoek.officielebekendmakingen.nl/kst-21501-31-485,vaste commissie voor Volksgezondheid, Welzijn en Sport
2018-05-15,29279,,428,https://zoek.officielebekendmakingen.nl/kst-29279-428,vaste commissie voor Justitie en Veiligheid
2018-05-15,26234,,212,https://zoek.officielebekendmakingen.nl/kst-26234-212,algemene commissie voor Buitenlandse Handel en Ontwikkelingssamenwerking
2018-05-16,34682,,5,https://zoek.officielebekendmakingen.nl/kst-34682-5,vaste commissie voor Binnenlandse Zaken
2018-05-22,31532,,198,https://zoek.officielebekendmakingen.nl/kst-31532-198,vaste commissie voor Economische Zaken
2018-05-23,31305,,250,https://zoek.officielebekendmakingen.nl/kst-31305-250,vaste commissie voor Infrastructuur en Waterstaat
2018-05-23,21501,30,435,https://zoek.officielebekendmakingen.nl/kst-21501-30-435,vaste commissie voor Economische Zaken en Klimaat
2018-05-23,28676,,289,https://zoek.officielebekendmakingen.nl/kst-28676-289,vaste commissie voor Buitenlandse Zaken
2018-05-23,30111,,115,https://zoek.officielebekendmakingen.nl/kst-30111-115,vaste commissie voor Binnenlandse Zaken
2018-05-24,23432,,448,https://zoek.officielebekendmakingen.nl/kst-23432-448,vaste commissie voor Buitenlandse Zaken
2018-05-31,31305,,251,https://zoek.officielebekendmakingen.nl/kst-31305-251,vaste commissie voor Infrastructuur en Waterstaat
2018-05-31,32851,,47,https://zoek.officielebekendmakingen.nl/kst-32851-47,vaste commissie voor Binnenlandse Zaken
2018-05-31,29279,,438,https://zoek.officielebekendmakingen.nl/kst-29279-438,vaste commissie voor Justitie en Veiligheid
2018-05-31,31865,,113,https://zoek.officielebekendmakingen.nl/kst-31865-113,vaste commissie voor Financiën
2018-05-31,21501,28,174,https://zoek.officielebekendmakingen.nl/kst-21501-28-174,vaste commissie voor Defensie
2018-06-01,31016,,108,https://zoek.officielebekendmakingen.nl/kst-31016-108,vaste commissie voor Volksgezondheid, Welzijn en Sport
2018-06-01,34775,X,121,https://zoek.officielebekendmakingen.nl/kst-34775-X-121,vaste commissie voor Defensie
2018-06-01,28844,,151,https://zoek.officielebekendmakingen.nl/kst-28844-151,vaste commissie voor Binnenlandse Zaken
2018-06-01,32847,,403,https://zoek.officielebekendmakingen.nl/kst-32847-403,vaste commissie voor Binnenlandse Zaken
2018-06-07,28089,,89,https://zoek.officielebekendmakingen.nl/kst-28089-89,vaste commissie voor Infrastructuur en Waterstaat
2018-06-07,33836,,26,https://zoek.officielebekendmakingen.nl/kst-33836-26,vaste commissie voor Justitie en Veiligheid
2018-06-07,21501,02,1877,https://zoek.officielebekendmakingen.nl/kst-21501-02-1877,algemene commissie voor Buitenlandse Handel en Ontwikkelingssamenwerking
2018-06-07,21501,07,1522,https://zoek.officielebekendmakingen.nl/kst-21501-07-1522,vaste commissie voor Financiën
2018-06-07,32336,,73,https://zoek.officielebekendmakingen.nl/kst-32336-73,vaste commissie voor Landbouw, Natuur en Voedselkwaliteit
2018-06-08,29270,,134,https://zoek.officielebekendmakingen.nl/kst-29270-134,vaste commissie voor Justitie en Veiligheid
2018-06-08,32847,,405,https://zoek.officielebekendmakingen.nl/kst-32847-405,vaste commissie voor Binnenlandse Zaken
2018-06-08,32140,,36,https://zoek.officielebekendmakingen.nl/kst-32140-36,vaste commissie voor Financiën
2018-06-08,32793,,312,https://zoek.officielebekendmakingen.nl/kst-32793-312,vaste commissie voor Volksgezondheid, Welzijn en Sport
2018-06-08,31409,,191,https://zoek.officielebekendmakingen.nl/kst-31409-191,vaste commissie voor Infrastructuur en Waterstaat
2018-06-08,27020,,89,https://zoek.officielebekendmakingen.nl/kst-27020-89,vaste commissie voor Onderwijs, Cultuur en Wetenschap
2018-06-12,25422,,224,https://zoek.officielebekendmakingen.nl/kst-25422-224,vaste commissie voor Infrastructuur en Waterstaat
2018-06-12,21501,04,214,https://zoek.officielebekendmakingen.nl/kst-21501-04-214,algemene commissie voor Buitenlandse Handel en Ontwikkelingssamenwerking
2018-06-13,21501,02,1881,https://zoek.officielebekendmakingen.nl/kst-21501-02-1881,vaste commissie voor Buitenlandse Zaken
2018-06-13,32847,,407,https://zoek.officielebekendmakingen.nl/kst-32847-407,vaste commissie voor Binnenlandse Zaken
2018-06-13,34293,,35,https://zoek.officielebekendmakingen.nl/kst-34293-35,vaste commissie voor Binnenlandse Zaken
2018-06-13,34775,IV,43,https://zoek.officielebekendmakingen.nl/kst-34775-IV-43,vaste commissie voor Koninkrijksrelaties
2018-06-14,34775,X,127,https://zoek.officielebekendmakingen.nl/kst-34775-X-127,vaste commissie voor Defensie
2018-06-20,24170,,178,https://zoek.officielebekendmakingen.nl/kst-24170-178,vaste commissie voor Volksgezondheid, Welzijn en Sport
2018-06-20,29279,,441,https://zoek.officielebekendmakingen.nl/kst-29279-441,vaste commissie voor Justitie en Veiligheid
2018-06-21,34252,,6,https://zoek.officielebekendmakingen.nl/kst-34252-6,vaste commissie voor Economische Zaken en Klimaat
2018-06-22,29653,,40,https://zoek.officielebekendmakingen.nl/kst-29653-40,vaste commissie voor Buitenlandse Zaken
2018-06-22,21501,33,715,https://zoek.officielebekendmakingen.nl/kst-21501-33-715,vaste commissie voor Infrastructuur en Waterstaat
2018-06-22,29515,,433,https://zoek.officielebekendmakingen.nl/kst-29515-433,vaste commissie voor Volksgezondheid, Welzijn en Sport
2018-06-22,32820,,247,https://zoek.officielebekendmakingen.nl/kst-32820-247,vaste commissie voor Onderwijs, Cultuur en Wetenschap
2018-06-22,26643,,543,https://zoek.officielebekendmakingen.nl/kst-26643-543,vaste commissie voor Justitie en Veiligheid
2018-06-22,28676,,292,https://zoek.officielebekendmakingen.nl/kst-28676-292,vaste commissie voor Defensie
2018-06-25,32317,,517,https://zoek.officielebekendmakingen.nl/kst-32317-517,vaste commissie voor Justitie en Veiligheid
2018-06-25,31532,,213,https://zoek.officielebekendmakingen.nl/kst-31532-213,vaste commissie voor Economische Zaken
2018-06-25,22054,,299,https://zoek.officielebekendmakingen.nl/kst-22054-299,algemene commissie voor Buitenlandse Handel en Ontwikkelingssamenwerking
2018-06-25,21501,07,1529,https://zoek.officielebekendmakingen.nl/kst-21501-07-1529,vaste commissie voor Financiën
2018-06-25,25424,,416,https://zoek.officielebekendmakingen.nl/kst-25424-416,vaste commissie voor Volksgezondheid, Welzijn en Sport
2018-06-25,33625,,260,https://zoek.officielebekendmakingen.nl/kst-33625-260,algemene commissie voor Buitenlandse Handel en Ontwikkelingssamenwerking
2018-06-25,29338,,180,https://zoek.officielebekendmakingen.nl/kst-29338-180,vaste commissie voor Onderwijs, Cultuur en Wetenschap
2018-06-26,29984,,784,https://zoek.officielebekendmakingen.nl/kst-29984-784,vaste commissie voor Infrastructuur en Waterstaat
2018-06-26,32317,,518,https://zoek.officielebekendmakingen.nl/kst-32317-518,vaste commissie voor Justitie en Veiligheid
2018-06-26,32140,,46,https://zoek.officielebekendmakingen.nl/kst-32140-46,vaste commissie voor Financiën
2018-06-26,21501,32,1118,https://zoek.officielebekendmakingen.nl/kst-21501-32-1118,vaste commissie voor Landbouw, Natuur en Voedselkwaliteit
2018-06-26,32735,,197,https://zoek.officielebekendmakingen.nl/kst-32735-197,vaste commissie voor Europese Zaken
2018-06-26,22112,,2591,https://zoek.officielebekendmakingen.nl/kst-22112-2591,vaste commissie voor Financiën
2018-06-27,31066,,419,https://zoek.officielebekendmakingen.nl/kst-31066-419,vaste commissie voor Financiën
2018-06-27,28760,,71,https://zoek.officielebekendmakingen.nl/kst-28760-71,vaste commissie voor Onderwijs, Cultuur en Wetenschap
2018-06-27,31125,,89,https://zoek.officielebekendmakingen.nl/kst-31125-89,vaste commissie voor Defensie
2018-06-27,21501,31,490,https://zoek.officielebekendmakingen.nl/kst-21501-31-490,vaste commissie voor Sociale Zaken en Werkgelegenheid
2018-06-27,19637,,2401,https://zoek.officielebekendmakingen.nl/kst-19637-2401,vaste commissie voor Justitie en Veiligheid
2018-07-04,29325,,94,https://zoek.officielebekendmakingen.nl/kst-29325-94,vaste commissie voor Volksgezondheid, Welzijn en Sport
2018-07-04,33835,,82,https://zoek.officielebekendmakingen.nl/kst-33835-82,vaste commissie voor Landbouw, Natuur en Voedselkwaliteit
2018-07-04,21501,07,1534,https://zoek.officielebekendmakingen.nl/kst-21501-07-1534,vaste commissie voor Financiën
2018-07-05,34785,,98,https://zoek.officielebekendmakingen.nl/kst-34785-98,vaste commissie voor Financiën
2018-07-05,21501,28,177,https://zoek.officielebekendmakingen.nl/kst-21501-28-177,vaste commissie voor Defensie
2018-07-05,31490,,241,https://zoek.officielebekendmakingen.nl/kst-31490-241,vaste commissie voor Binnenlandse Zaken
2018-07-05,29754,,462,https://zoek.officielebekendmakingen.nl/kst-29754-462,vaste commissie voor Sociale Zaken en Werkgelegenheid
2018-07-05,24515,,448,https://zoek.officielebekendmakingen.nl/kst-24515-448,vaste commissie voor Sociale Zaken en Werkgelegenheid
2018-07-05,34775,XVI,144,https://zoek.officielebekendmakingen.nl/kst-34775-XVI-144,vaste commissie voor Volksgezondheid, Welzijn en Sport
2018-07-05,21501,08,738,https://zoek.officielebekendmakingen.nl/kst-21501-08-738,vaste commissie voor Infrastructuur en Waterstaat
2018-07-05,29628,,800,https://zoek.officielebekendmakingen.nl/kst-29628-800,vaste commissie voor Justitie en Veiligheid
2018-07-06,32043,,421,https://zoek.officielebekendmakingen.nl/kst-32043-421,vaste commissie voor Sociale Zaken en Werkgelegenheid
2018-07-06,21501,02,1893,https://zoek.officielebekendmakingen.nl/kst-21501-02-1893,vaste commissie voor Europese Zaken
2018-07-06,28345,,201,https://zoek.officielebekendmakingen.nl/kst-28345-201,vaste commissie voor Volksgezondheid, Welzijn en Sport
2018-07-06,31288,,649,https://zoek.officielebekendmakingen.nl/kst-31288-649,vaste commissie voor Onderwijs, Cultuur en Wetenschap
2018-07-06,27859,,126,https://zoek.officielebekendmakingen.nl/kst-27859-126,vaste commissie voor Binnenlandse Zaken
2018-07-06,21501,02,1892,https://zoek.officielebekendmakingen.nl/kst-21501-02-1892,vaste commissie voor Buitenlandse Zaken
2018-07-06,31568,,206,https://zoek.officielebekendmakingen.nl/kst-31568-206,vaste commissie voor Justitie en Veiligheid
2018-07-06,22452,,66,https://zoek.officielebekendmakingen.nl/kst-22452-66,vaste commissie voor Onderwijs, Cultuur en Wetenschap
2018-07-06,29697,,50,https://zoek.officielebekendmakingen.nl/kst-29697-50,vaste commissie voor Landbouw, Natuur en Voedselkwaliteit
2018-07-11,32847,,421,https://zoek.officielebekendmakingen.nl/kst-32847-421,vaste commissie voor Binnenlandse Zaken
2018-07-11,29477,,510,https://zoek.officielebekendmakingen.nl/kst-29477-510,vaste commissie voor Volksgezondheid, Welzijn en Sport
2018-07-11,29452,,228,https://zoek.officielebekendmakingen.nl/kst-29452-228,vaste commissie voor Justitie en Veiligheid
2018-07-11,27830,,257,https://zoek.officielebekendmakingen.nl/kst-27830-257,vaste commissie voor Defensie
2018-07-11,29477,,509,https://zoek.officielebekendmakingen.nl/kst-29477-509,vaste commissie voor Volksgezondheid, Welzijn en Sport
2018-07-12,29544,,840,https://zoek.officielebekendmakingen.nl/kst-29544-840,vaste commissie voor Sociale Zaken en Werkgelegenheid
2018-07-12,31936,,508,https://zoek.officielebekendmakingen.nl/kst-31936-508,vaste commissie voor Infrastructuur en Waterstaat
2018-07-12,29689,,932,https://zoek.officielebekendmakingen.nl/kst-29689-932,vaste commissie voor Volksgezondheid, Welzijn en Sport
