datum gepubliceerd,dossier nr,dossier toevoeging,kamerstuk volgnummer,url,commissie
2017-03-01,31765,,265,https://zoek.officielebekendmakingen.nl/kst-31765-265,vaste commissie voor Volksgezondheid, Welzijn en Sport
2017-03-01,26643,,449,https://zoek.officielebekendmakingen.nl/kst-26643-449,vaste commissie voor Binnenlandse Zaken
2017-03-01,29689,,811,https://zoek.officielebekendmakingen.nl/kst-29689-811,vaste commissie voor Volksgezondheid, Welzijn en Sport
2017-03-02,26643,,450,https://zoek.officielebekendmakingen.nl/kst-26643-450,algemene commissie voor Wonen en Rijksdienst
2017-03-08,28325,,163,https://zoek.officielebekendmakingen.nl/kst-28325-163,algemene commissie voor Wonen en Rijksdienst
2017-03-08,27529,,147,https://zoek.officielebekendmakingen.nl/kst-27529-147,vaste commissie voor Volksgezondheid, Welzijn en Sport
2017-03-08,27565,,159,https://zoek.officielebekendmakingen.nl/kst-27565-159,vaste commissie voor Volksgezondheid, Welzijn en Sport
2017-03-08,29407,,210,https://zoek.officielebekendmakingen.nl/kst-29407-210,vaste commissie voor Sociale Zaken en Werkgelegenheid
2017-03-08,21501,07,1419,https://zoek.officielebekendmakingen.nl/kst-21501-07-1419,vaste commissie voor Financiën
2017-03-08,29279,,379,https://zoek.officielebekendmakingen.nl/kst-29279-379,vaste commissie voor Veiligheid en Justitie
2017-03-08,32851,,34,https://zoek.officielebekendmakingen.nl/kst-32851-34,vaste commissie voor Binnenlandse Zaken
2017-03-08,27859,,101,https://zoek.officielebekendmakingen.nl/kst-27859-101,vaste commissie voor Binnenlandse Zaken
2017-03-08,34655,,5,https://zoek.officielebekendmakingen.nl/kst-34655-5,vaste commissie voor Sociale Zaken en Werkgelegenheid
2017-03-08,28676,,265,https://zoek.officielebekendmakingen.nl/kst-28676-265,vaste commissie voor Defensie
2017-03-15,22112,,2327,https://zoek.officielebekendmakingen.nl/kst-22112-2327,algemene commissie voor Buitenlandse Handel en Ontwikkelingssamenwerking
2017-03-15,21501,08,670,https://zoek.officielebekendmakingen.nl/kst-21501-08-670,vaste commissie voor Infrastructuur en Milieu
2017-03-15,28638,,157,https://zoek.officielebekendmakingen.nl/kst-28638-157,vaste commissie voor Veiligheid en Justitie
2017-03-15,32852,,47,https://zoek.officielebekendmakingen.nl/kst-32852-47,vaste commissie voor Infrastructuur en Milieu
2017-03-15,21501,33,635,https://zoek.officielebekendmakingen.nl/kst-21501-33-635,vaste commissie voor Economische Zaken
2017-03-15,22112,,2328,https://zoek.officielebekendmakingen.nl/kst-22112-2328,vaste commissie voor Veiligheid en Justitie
2017-03-15,32620,,188,https://zoek.officielebekendmakingen.nl/kst-32620-188,vaste commissie voor Volksgezondheid, Welzijn en Sport
2017-03-15,25847,,134,https://zoek.officielebekendmakingen.nl/kst-25847-134,vaste commissie voor Volksgezondheid, Welzijn en Sport
2017-03-22,34550,X,82,https://zoek.officielebekendmakingen.nl/kst-34550-X-82,vaste commissie voor Defensie
2017-03-22,34550,VIII,128,https://zoek.officielebekendmakingen.nl/kst-34550-VIII-128,vaste commissie voor Onderwijs, Cultuur en Wetenschap
2017-03-22,21501,32,994,https://zoek.officielebekendmakingen.nl/kst-21501-32-994,vaste commissie voor Economische Zaken
2017-03-22,31476,,19,https://zoek.officielebekendmakingen.nl/kst-31476-19,vaste commissie voor Volksgezondheid, Welzijn en Sport
2017-03-22,30139,,174,https://zoek.officielebekendmakingen.nl/kst-30139-174,vaste commissie voor Defensie
2017-03-22,31066,,350,https://zoek.officielebekendmakingen.nl/kst-31066-350,vaste commissie voor Financiën
2017-03-23,31415,,15,https://zoek.officielebekendmakingen.nl/kst-31415-15,vaste commissie voor Veiligheid en Justitie
2017-03-23,31839,,571,https://zoek.officielebekendmakingen.nl/kst-31839-571,vaste commissie voor Volksgezondheid, Welzijn en Sport
2017-03-29,21501,03,104,https://zoek.officielebekendmakingen.nl/kst-21501-03-104,vaste commissie voor Financiën
2017-03-29,25657,,287,https://zoek.officielebekendmakingen.nl/kst-25657-287,vaste commissie voor Volksgezondheid, Welzijn en Sport
2017-03-29,31936,,387,https://zoek.officielebekendmakingen.nl/kst-31936-387,vaste commissie voor Infrastructuur en Milieu
2017-03-29,33763,,128,https://zoek.officielebekendmakingen.nl/kst-33763-128,vaste commissie voor Defensie
2017-03-29,31125,,75,https://zoek.officielebekendmakingen.nl/kst-31125-75,vaste commissie voor Defensie
2017-04-12,32605,,205,https://zoek.officielebekendmakingen.nl/kst-32605-205,algemene commissie voor Buitenlandse Handel en Ontwikkelingssamenwerking
2017-04-12,21501,02,1738,https://zoek.officielebekendmakingen.nl/kst-21501-02-1738,vaste commissie voor Buitenlandse Zaken
2017-04-12,21501,07,1426,https://zoek.officielebekendmakingen.nl/kst-21501-07-1426,vaste commissie voor Financiën
2017-04-12,21501,32,1013,https://zoek.officielebekendmakingen.nl/kst-21501-32-1013,vaste commissie voor Economische Zaken
2017-04-26,26234,,200,https://zoek.officielebekendmakingen.nl/kst-26234-200,vaste commissie voor Financiën
2017-05-11,21501,28,155,https://zoek.officielebekendmakingen.nl/kst-21501-28-155,vaste commissie voor Defensie
2017-05-11,29515,,413,https://zoek.officielebekendmakingen.nl/kst-29515-413,vaste commissie voor Economische Zaken
2017-05-12,31293,,374,https://zoek.officielebekendmakingen.nl/kst-31293-374,vaste commissie voor Onderwijs, Cultuur en Wetenschap
2017-05-12,29521,,344,https://zoek.officielebekendmakingen.nl/kst-29521-344,vaste commissie voor Buitenlandse Zaken
2017-05-17,21501,32,1023,https://zoek.officielebekendmakingen.nl/kst-21501-32-1023,vaste commissie voor Economische Zaken
2017-05-17,21501,02,1747,https://zoek.officielebekendmakingen.nl/kst-21501-02-1747,algemene commissie voor Buitenlandse Handel en Ontwikkelingssamenwerking
2017-05-24,21501,02,1750,https://zoek.officielebekendmakingen.nl/kst-21501-02-1750,vaste commissie voor Buitenlandse Zaken
2017-05-24,25422,,199,https://zoek.officielebekendmakingen.nl/kst-25422-199,vaste commissie voor Infrastructuur en Milieu
2017-05-24,21501,28,156,https://zoek.officielebekendmakingen.nl/kst-21501-28-156,vaste commissie voor Defensie
2017-05-30,32317,,469,https://zoek.officielebekendmakingen.nl/kst-32317-469,vaste commissie voor Veiligheid en Justitie
2017-05-30,29653,,32,https://zoek.officielebekendmakingen.nl/kst-29653-32,vaste commissie voor Buitenlandse Zaken
2017-06-01,21501,07,1442,https://zoek.officielebekendmakingen.nl/kst-21501-07-1442,vaste commissie voor Financiën
2017-06-01,29453,,440,https://zoek.officielebekendmakingen.nl/kst-29453-440,algemene commissie voor Wonen en Rijksdienst
2017-06-01,21501,34,278,https://zoek.officielebekendmakingen.nl/kst-21501-34-278,vaste commissie voor Onderwijs, Cultuur en Wetenschap
2017-06-01,21501,04,198,https://zoek.officielebekendmakingen.nl/kst-21501-04-198,algemene commissie voor Buitenlandse Handel en Ontwikkelingssamenwerking
2017-06-02,23645,,648,https://zoek.officielebekendmakingen.nl/kst-23645-648,vaste commissie voor Infrastructuur en Milieu
2017-06-08,28676,,272,https://zoek.officielebekendmakingen.nl/kst-28676-272,vaste commissie voor Buitenlandse Zaken
2017-06-09,21501,30,405,https://zoek.officielebekendmakingen.nl/kst-21501-30-405,vaste commissie voor Economische Zaken
2017-06-09,21501,33,649,https://zoek.officielebekendmakingen.nl/kst-21501-33-649,vaste commissie voor Infrastructuur en Milieu
2017-06-16,26485,,248,https://zoek.officielebekendmakingen.nl/kst-26485-248,algemene commissie voor Buitenlandse Handel en Ontwikkelingssamenwerking
2017-06-16,31524,,316,https://zoek.officielebekendmakingen.nl/kst-31524-316,vaste commissie voor Onderwijs, Cultuur en Wetenschap
2017-06-16,24170,,161,https://zoek.officielebekendmakingen.nl/kst-24170-161,vaste commissie voor Volksgezondheid, Welzijn en Sport
2017-06-16,21501,33,651,https://zoek.officielebekendmakingen.nl/kst-21501-33-651,vaste commissie voor Economische Zaken
2017-06-16,31409,,161,https://zoek.officielebekendmakingen.nl/kst-31409-161,vaste commissie voor Infrastructuur en Milieu
2017-06-16,34477,,26,https://zoek.officielebekendmakingen.nl/kst-34477-26,vaste commissie voor Binnenlandse Zaken
2017-06-21,31322,,337,https://zoek.officielebekendmakingen.nl/kst-31322-337,vaste commissie voor Sociale Zaken en Werkgelegenheid
2017-06-27,21501,31,447,https://zoek.officielebekendmakingen.nl/kst-21501-31-447,vaste commissie voor Sociale Zaken en Werkgelegenheid
2017-06-27,21501,08,694,https://zoek.officielebekendmakingen.nl/kst-21501-08-694,vaste commissie voor Infrastructuur en Milieu
2017-06-27,32317,,476,https://zoek.officielebekendmakingen.nl/kst-32317-476,vaste commissie voor Veiligheid en Justitie
2017-06-27,25424,,366,https://zoek.officielebekendmakingen.nl/kst-25424-366,vaste commissie voor Volksgezondheid, Welzijn en Sport
2017-06-27,32847,,302,https://zoek.officielebekendmakingen.nl/kst-32847-302,algemene commissie voor Wonen en Rijksdienst
2017-06-27,32317,,477,https://zoek.officielebekendmakingen.nl/kst-32317-477,vaste commissie voor Veiligheid en Justitie
2017-07-12,31066,,371,https://zoek.officielebekendmakingen.nl/kst-31066-371,vaste commissie voor Financiën
2017-07-12,21501,32,1033,https://zoek.officielebekendmakingen.nl/kst-21501-32-1033,vaste commissie voor Economische Zaken
2017-07-12,31839,,599,https://zoek.officielebekendmakingen.nl/kst-31839-599,vaste commissie voor Volksgezondheid, Welzijn en Sport
2017-07-12,29521,,347,https://zoek.officielebekendmakingen.nl/kst-29521-347,vaste commissie voor Buitenlandse Zaken
2017-07-12,27925,,609,https://zoek.officielebekendmakingen.nl/kst-27925-609,vaste commissie voor Defensie
2017-07-12,21501,20,1248,https://zoek.officielebekendmakingen.nl/kst-21501-20-1248,vaste commissie voor Europese Zaken
2017-07-12,34719,,12,https://zoek.officielebekendmakingen.nl/kst-34719-12,vaste commissie voor Sociale Zaken en Werkgelegenheid
2017-07-13,28741,,34,https://zoek.officielebekendmakingen.nl/kst-28741-34,vaste commissie voor Veiligheid en Justitie
2017-07-13,21501,02,1766,https://zoek.officielebekendmakingen.nl/kst-21501-02-1766,vaste commissie voor Europese Zaken
2017-07-19,32043,,376,https://zoek.officielebekendmakingen.nl/kst-32043-376,vaste commissie voor Sociale Zaken en Werkgelegenheid
2017-07-19,29924,,151,https://zoek.officielebekendmakingen.nl/kst-29924-151,vaste commissie voor Defensie
2017-07-19,27625,,405,https://zoek.officielebekendmakingen.nl/kst-27625-405,vaste commissie voor Infrastructuur en Milieu
2017-07-19,21501,07,1455,https://zoek.officielebekendmakingen.nl/kst-21501-07-1455,vaste commissie voor Financiën
2017-07-19,21501,33,661,https://zoek.officielebekendmakingen.nl/kst-21501-33-661,vaste commissie voor Economische Zaken
2017-07-19,24515,,408,https://zoek.officielebekendmakingen.nl/kst-24515-408,vaste commissie voor Sociale Zaken en Werkgelegenheid
2017-07-25,34734,,12,https://zoek.officielebekendmakingen.nl/kst-34734-12,vaste commissie voor Infrastructuur en Milieu
2017-07-25,29452,,220,https://zoek.officielebekendmakingen.nl/kst-29452-220,vaste commissie voor Veiligheid en Justitie
2017-07-25,30950,,139,https://zoek.officielebekendmakingen.nl/kst-30950-139,vaste commissie voor Binnenlandse Zaken
2017-07-25,28676,,275,https://zoek.officielebekendmakingen.nl/kst-28676-275,vaste commissie voor Defensie
2017-07-25,32279,,117,https://zoek.officielebekendmakingen.nl/kst-32279-117,vaste commissie voor Volksgezondheid, Welzijn en Sport
2017-07-25,29984,,728,https://zoek.officielebekendmakingen.nl/kst-29984-728,vaste commissie voor Infrastructuur en Milieu
2017-07-25,34550,X,108,https://zoek.officielebekendmakingen.nl/kst-34550-X-108,vaste commissie voor Defensie
2017-07-25,26488,,434,https://zoek.officielebekendmakingen.nl/kst-26488-434,vaste commissie voor Defensie
2017-07-26,27830,,205,https://zoek.officielebekendmakingen.nl/kst-27830-205,vaste commissie voor Defensie
2017-07-26,29689,,843,https://zoek.officielebekendmakingen.nl/kst-29689-843,vaste commissie voor Volksgezondheid, Welzijn en Sport
2017-07-26,32827,,117,https://zoek.officielebekendmakingen.nl/kst-32827-117,vaste commissie voor Onderwijs, Cultuur en Wetenschap
2017-07-27,34036,,67,https://zoek.officielebekendmakingen.nl/kst-34036-67,vaste commissie voor Financiën
2017-07-27,31490,,227,https://zoek.officielebekendmakingen.nl/kst-31490-227,algemene commissie voor Wonen en Rijksdienst
2017-07-27,31497,,257,https://zoek.officielebekendmakingen.nl/kst-31497-257,vaste commissie voor Onderwijs, Cultuur en Wetenschap
2017-07-27,34104,,190,https://zoek.officielebekendmakingen.nl/kst-34104-190,vaste commissie voor Volksgezondheid, Welzijn en Sport
2017-07-27,33652,,58,https://zoek.officielebekendmakingen.nl/kst-33652-58,vaste commissie voor Infrastructuur en Milieu
2017-07-27,29517,,125,https://zoek.officielebekendmakingen.nl/kst-29517-125,vaste commissie voor Veiligheid en Justitie
2017-07-27,34225,,22,https://zoek.officielebekendmakingen.nl/kst-34225-22,vaste commissie voor Defensie
2017-07-28,29689,,844,https://zoek.officielebekendmakingen.nl/kst-29689-844,vaste commissie voor Volksgezondheid, Welzijn en Sport
2017-07-28,27859,,111,https://zoek.officielebekendmakingen.nl/kst-27859-111,vaste commissie voor Binnenlandse Zaken
2017-07-28,21501,07,1456,https://zoek.officielebekendmakingen.nl/kst-21501-07-1456,vaste commissie voor Financiën
2017-07-28,21501,31,454,https://zoek.officielebekendmakingen.nl/kst-21501-31-454,vaste commissie voor Volksgezondheid, Welzijn en Sport
2017-07-28,31568,,191,https://zoek.officielebekendmakingen.nl/kst-31568-191,vaste commissie voor Koninkrijksrelaties
2017-07-28,32317,,481,https://zoek.officielebekendmakingen.nl/kst-32317-481,vaste commissie voor Veiligheid en Justitie
2017-07-28,32317,,482,https://zoek.officielebekendmakingen.nl/kst-32317-482,vaste commissie voor Veiligheid en Justitie
2017-09-05,21501,28,163,https://zoek.officielebekendmakingen.nl/kst-21501-28-163,vaste commissie voor Defensie
2017-09-06,26991,,490,https://zoek.officielebekendmakingen.nl/kst-26991-490,vaste commissie voor Economische Zaken
2017-09-13,21501,02,1772,https://zoek.officielebekendmakingen.nl/kst-21501-02-1772,vaste commissie voor Buitenlandse Zaken
2017-09-13,22112,,2389,https://zoek.officielebekendmakingen.nl/kst-22112-2389,vaste commissie voor Financiën
2017-09-13,31409,,174,https://zoek.officielebekendmakingen.nl/kst-31409-174,vaste commissie voor Infrastructuur en Milieu
2017-09-15,21501,04,200,https://zoek.officielebekendmakingen.nl/kst-21501-04-200,algemene commissie voor Buitenlandse Handel en Ontwikkelingssamenwerking
2017-09-22,22054,,287,https://zoek.officielebekendmakingen.nl/kst-22054-287,algemene commissie voor Buitenlandse Handel en Ontwikkelingssamenwerking
2017-09-22,26150,,164,https://zoek.officielebekendmakingen.nl/kst-26150-164,vaste commissie voor Buitenlandse Zaken
2017-09-28,32317,,488,https://zoek.officielebekendmakingen.nl/kst-32317-488,vaste commissie voor Veiligheid en Justitie
2017-09-28,32317,,489,https://zoek.officielebekendmakingen.nl/kst-32317-489,vaste commissie voor Veiligheid en Justitie
2017-09-28,29521,,350,https://zoek.officielebekendmakingen.nl/kst-29521-350,vaste commissie voor Defensie
2017-09-29,26448,,594,https://zoek.officielebekendmakingen.nl/kst-26448-594,vaste commissie voor Sociale Zaken en Werkgelegenheid
2017-09-29,20361,,173,https://zoek.officielebekendmakingen.nl/kst-20361-173,vaste commissie voor Buitenlandse Zaken
2017-09-29,21501,07,1460,https://zoek.officielebekendmakingen.nl/kst-21501-07-1460,vaste commissie voor Financiën
2017-09-29,34775,VII,4,https://zoek.officielebekendmakingen.nl/kst-34775-VII-4,vaste commissie voor Binnenlandse Zaken
2017-09-29,21501,02,1775,https://zoek.officielebekendmakingen.nl/kst-21501-02-1775,vaste commissie voor Europese Zaken
2017-10-06,34775,IV,5,https://zoek.officielebekendmakingen.nl/kst-34775-IV-5,vaste commissie voor Koninkrijksrelaties
2017-10-06,31936,,420,https://zoek.officielebekendmakingen.nl/kst-31936-420,vaste commissie voor Infrastructuur en Milieu
2017-10-06,31936,,421,https://zoek.officielebekendmakingen.nl/kst-31936-421,vaste commissie voor Infrastructuur en Milieu
2017-10-06,32043,,386,https://zoek.officielebekendmakingen.nl/kst-32043-386,vaste commissie voor Koninkrijksrelaties
2017-10-06,34775,X,12,https://zoek.officielebekendmakingen.nl/kst-34775-X-12,vaste commissie voor Defensie
2017-10-13,26234,,205,https://zoek.officielebekendmakingen.nl/kst-26234-205,algemene commissie voor Buitenlandse Handel en Ontwikkelingssamenwerking
2017-10-13,33189,,9,https://zoek.officielebekendmakingen.nl/kst-33189-9,vaste commissie voor Koninkrijksrelaties
2017-10-27,21501,07,1466,https://zoek.officielebekendmakingen.nl/kst-21501-07-1466,vaste commissie voor Financiën
2017-10-31,29653,,35,https://zoek.officielebekendmakingen.nl/kst-29653-35,vaste commissie voor Buitenlandse Zaken
2017-11-01,27859,,116,https://zoek.officielebekendmakingen.nl/kst-27859-116,vaste commissie voor Binnenlandse Zaken
2017-11-01,21501,32,1058,https://zoek.officielebekendmakingen.nl/kst-21501-32-1058,vaste commissie voor Economische Zaken
2017-11-01,21501,08,700,https://zoek.officielebekendmakingen.nl/kst-21501-08-700,vaste commissie voor Infrastructuur en Waterstaat
2017-11-01,31985,,56,https://zoek.officielebekendmakingen.nl/kst-31985-56,algemene commissie voor Buitenlandse Handel en Ontwikkelingssamenwerking
2017-11-01,21501,31,460,https://zoek.officielebekendmakingen.nl/kst-21501-31-460,vaste commissie voor Sociale Zaken en Werkgelegenheid
2017-11-02,31066,,386,https://zoek.officielebekendmakingen.nl/kst-31066-386,vaste commissie voor Financiën
2017-11-02,32735,,174,https://zoek.officielebekendmakingen.nl/kst-32735-174,vaste commissie voor Buitenlandse Zaken
2017-11-10,28676,,279,https://zoek.officielebekendmakingen.nl/kst-28676-279,vaste commissie voor Defensie
2017-11-17,21501,28,166,https://zoek.officielebekendmakingen.nl/kst-21501-28-166,vaste commissie voor Defensie
2017-11-17,21501,02,1790,https://zoek.officielebekendmakingen.nl/kst-21501-02-1790,algemene commissie voor Buitenlandse Handel en Ontwikkelingssamenwerking
2017-11-22,34775,VI,16,https://zoek.officielebekendmakingen.nl/kst-34775-VI-16,vaste commissie voor Justitie en Veiligheid
2017-11-22,21501,02,1795,https://zoek.officielebekendmakingen.nl/kst-21501-02-1795,vaste commissie voor Buitenlandse Zaken
2017-11-22,21501,02,1794,https://zoek.officielebekendmakingen.nl/kst-21501-02-1794,vaste commissie voor Europese Zaken
2017-11-29,21501,34,281,https://zoek.officielebekendmakingen.nl/kst-21501-34-281,vaste commissie voor Onderwijs, Cultuur en Wetenschap
2017-11-29,33552,,42,https://zoek.officielebekendmakingen.nl/kst-33552-42,vaste commissie voor Justitie en Veiligheid
2017-12-01,21501,31,471,https://zoek.officielebekendmakingen.nl/kst-21501-31-471,vaste commissie voor Europese Zaken
2017-12-01,28828,,104,https://zoek.officielebekendmakingen.nl/kst-28828-104,vaste commissie voor Volksgezondheid, Welzijn en Sport
2017-12-01,33037,,233,https://zoek.officielebekendmakingen.nl/kst-33037-233,vaste commissie voor Landbouw, Natuur en Voedselkwaliteit
2017-12-08,21501,33,679,https://zoek.officielebekendmakingen.nl/kst-21501-33-679,vaste commissie voor Infrastructuur en Waterstaat
2017-12-08,24587,,706,https://zoek.officielebekendmakingen.nl/kst-24587-706,vaste commissie voor Justitie en Veiligheid
2017-12-08,25268,,156,https://zoek.officielebekendmakingen.nl/kst-25268-156,vaste commissie voor Onderwijs, Cultuur en Wetenschap
2017-12-08,29477,,456,https://zoek.officielebekendmakingen.nl/kst-29477-456,vaste commissie voor Volksgezondheid, Welzijn en Sport
