datum gepubliceerd,dossier nr,dossier toevoeging,kamerstuk volgnummer,url,commissie
2015-06-18,34000,,60,https://zoek.officielebekendmakingen.nl/kst-34000-60,"algemene commissie voor Wonen en Rijksdienst"
2015-06-18,34000,XVI,110,https://zoek.officielebekendmakingen.nl/kst-34000-XVI-110,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2015-06-18,29689,,642,https://zoek.officielebekendmakingen.nl/kst-29689-642,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2015-07-01,25657,,200,https://zoek.officielebekendmakingen.nl/kst-25657-200,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2015-07-01,21501,07,1273,https://zoek.officielebekendmakingen.nl/kst-21501-07-1273,"vaste commissie voor Financiën"
2015-07-01,29517,,102,https://zoek.officielebekendmakingen.nl/kst-29517-102,"vaste commissie voor Economische Zaken"
2015-07-01,21501,28,128,https://zoek.officielebekendmakingen.nl/kst-21501-28-128,"vaste commissie voor Defensie"
2015-07-07,22112,,1990,https://zoek.officielebekendmakingen.nl/kst-22112-1990,"vaste commissie voor Europese Zaken"
2015-07-07,33962,,179,https://zoek.officielebekendmakingen.nl/kst-33962-179,"vaste commissie voor Infrastructuur en Milieu"
2015-07-07,34000,VI,99,https://zoek.officielebekendmakingen.nl/kst-34000-VI-99,"vaste commissie voor Veiligheid en Justitie"
2015-07-07,29544,,639,https://zoek.officielebekendmakingen.nl/kst-29544-639,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2015-07-07,21501,04,173,https://zoek.officielebekendmakingen.nl/kst-21501-04-173,"algemene commissie voor Buitenlandse Handel en Ontwikkelingssamenwerking"
2015-07-20,34104,,69,https://zoek.officielebekendmakingen.nl/kst-34104-69,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2015-07-20,25424,,283,https://zoek.officielebekendmakingen.nl/kst-25424-283,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2015-07-20,26643,,366,https://zoek.officielebekendmakingen.nl/kst-26643-366,"vaste commissie voor Binnenlandse Zaken"
2015-07-20,25883,,255,https://zoek.officielebekendmakingen.nl/kst-25883-255,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2015-07-20,34000,IV,47,https://zoek.officielebekendmakingen.nl/kst-34000-IV-47,"vaste commissie voor Koninkrijksrelaties"
2015-07-21,25834,,100,https://zoek.officielebekendmakingen.nl/kst-25834-100,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2015-07-21,31521,,93,https://zoek.officielebekendmakingen.nl/kst-31521-93,"vaste commissie voor Infrastructuur en Milieu"
2015-07-21,31066,,247,https://zoek.officielebekendmakingen.nl/kst-31066-247,"vaste commissie voor Financiën"
2015-07-23,29398,,473,https://zoek.officielebekendmakingen.nl/kst-29398-473,"vaste commissie voor Infrastructuur en Milieu"
2015-07-23,29247,,213,https://zoek.officielebekendmakingen.nl/kst-29247-213,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2015-07-23,31293,,266,https://zoek.officielebekendmakingen.nl/kst-31293-266,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2015-07-23,33716,,36,https://zoek.officielebekendmakingen.nl/kst-33716-36,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2015-07-23,33576,,47,https://zoek.officielebekendmakingen.nl/kst-33576-47,"vaste commissie voor Economische Zaken"
2015-07-27,29754,,317,https://zoek.officielebekendmakingen.nl/kst-29754-317,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2015-07-27,28684,,445,https://zoek.officielebekendmakingen.nl/kst-28684-445,"vaste commissie voor Veiligheid en Justitie"
2015-07-27,32824,,104,https://zoek.officielebekendmakingen.nl/kst-32824-104,"vaste commissie voor Veiligheid en Justitie"
2015-07-27,25087,,110,https://zoek.officielebekendmakingen.nl/kst-25087-110,"vaste commissie voor Financiën"
2015-07-27,21501,07,1287,https://zoek.officielebekendmakingen.nl/kst-21501-07-1287,"vaste commissie voor Financiën"
2015-07-28,21501,33,552,https://zoek.officielebekendmakingen.nl/kst-21501-33-552,"vaste commissie voor Economische Zaken"
2015-07-28,34002,,107,https://zoek.officielebekendmakingen.nl/kst-34002-107,"vaste commissie voor Financiën"
2015-07-28,29653,,23,https://zoek.officielebekendmakingen.nl/kst-29653-23,"vaste commissie voor Buitenlandse Zaken"
2015-07-28,31936,,292,https://zoek.officielebekendmakingen.nl/kst-31936-292,"vaste commissie voor Infrastructuur en Milieu"
2015-07-29,32847,,184,https://zoek.officielebekendmakingen.nl/kst-32847-184,"algemene commissie voor Wonen en Rijksdienst"
2015-07-29,19637,,2025,https://zoek.officielebekendmakingen.nl/kst-19637-2025,"vaste commissie voor Veiligheid en Justitie"
2015-07-29,32605,,170,https://zoek.officielebekendmakingen.nl/kst-32605-170,"algemene commissie voor Buitenlandse Handel en Ontwikkelingssamenwerking"
2015-07-29,21501,32,851,https://zoek.officielebekendmakingen.nl/kst-21501-32-851,"vaste commissie voor Economische Zaken"
2015-07-30,34000,X,106,https://zoek.officielebekendmakingen.nl/kst-34000-X-106,"vaste commissie voor Defensie"
2015-07-30,31490,,184,https://zoek.officielebekendmakingen.nl/kst-31490-184,"algemene commissie voor Wonen en Rijksdienst"
2015-07-30,33495,,79,https://zoek.officielebekendmakingen.nl/kst-33495-79,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2015-07-30,33495,,78,https://zoek.officielebekendmakingen.nl/kst-33495-78,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2015-07-30,33495,,80,https://zoek.officielebekendmakingen.nl/kst-33495-80,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2015-07-30,28760,,51,https://zoek.officielebekendmakingen.nl/kst-28760-51,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2015-08-03,32317,,316,https://zoek.officielebekendmakingen.nl/kst-32317-316,"vaste commissie voor Veiligheid en Justitie"
2015-08-03,33827,,6,https://zoek.officielebekendmakingen.nl/kst-33827-6,"vaste commissie voor Economische Zaken"
2015-08-03,27859,,80,https://zoek.officielebekendmakingen.nl/kst-27859-80,"vaste commissie voor Veiligheid en Justitie"
2015-08-03,29664,,132,https://zoek.officielebekendmakingen.nl/kst-29664-132,"vaste commissie voor Economische Zaken"
2015-08-03,32847,,185,https://zoek.officielebekendmakingen.nl/kst-32847-185,"algemene commissie voor Wonen en Rijksdienst"
2015-08-03,21501,02,1521,https://zoek.officielebekendmakingen.nl/kst-21501-02-1521,"vaste commissie voor Europese Zaken"
2015-08-04,27830,,156,https://zoek.officielebekendmakingen.nl/kst-27830-156,"vaste commissie voor Defensie"
2015-08-04,33652,,35,https://zoek.officielebekendmakingen.nl/kst-33652-35,"vaste commissie voor Infrastructuur en Milieu"
2015-08-04,31066,,248,https://zoek.officielebekendmakingen.nl/kst-31066-248,"vaste commissie voor Financiën"
2015-08-04,21501,31,378,https://zoek.officielebekendmakingen.nl/kst-21501-31-378,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2015-08-04,32317,,317,https://zoek.officielebekendmakingen.nl/kst-32317-317,"vaste commissie voor Veiligheid en Justitie"
2015-08-04,33848,,17,https://zoek.officielebekendmakingen.nl/kst-33848-17,"vaste commissie voor Europese Zaken"
2015-08-04,29453,,399,https://zoek.officielebekendmakingen.nl/kst-29453-399,"algemene commissie voor Wonen en Rijksdienst"
2015-08-05,21501,07,1288,https://zoek.officielebekendmakingen.nl/kst-21501-07-1288,"vaste commissie voor Financiën"
2015-08-05,28676,,228,https://zoek.officielebekendmakingen.nl/kst-28676-228,"vaste commissie voor Defensie"
2015-08-05,27879,,53,https://zoek.officielebekendmakingen.nl/kst-27879-53,"vaste commissie voor Economische Zaken"
2015-08-05,25268,,121,https://zoek.officielebekendmakingen.nl/kst-25268-121,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2015-08-05,32637,,197,https://zoek.officielebekendmakingen.nl/kst-32637-197,"vaste commissie voor Economische Zaken"
2015-08-05,30234,,134,https://zoek.officielebekendmakingen.nl/kst-30234-134,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2015-08-05,34024,,30,https://zoek.officielebekendmakingen.nl/kst-34024-30,"vaste commissie voor Economische Zaken"
2015-08-05,31289,,249,https://zoek.officielebekendmakingen.nl/kst-31289-249,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2015-08-05,29477,,345,https://zoek.officielebekendmakingen.nl/kst-29477-345,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2015-08-06,32012,,33,https://zoek.officielebekendmakingen.nl/kst-32012-33,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2015-08-06,21501,31,379,https://zoek.officielebekendmakingen.nl/kst-21501-31-379,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2015-08-06,33826,,12,https://zoek.officielebekendmakingen.nl/kst-33826-12,"vaste commissie voor Binnenlandse Zaken"
2015-08-06,31409,,89,https://zoek.officielebekendmakingen.nl/kst-31409-89,"vaste commissie voor Infrastructuur en Milieu"
2015-08-06,31125,,60,https://zoek.officielebekendmakingen.nl/kst-31125-60,"vaste commissie voor Defensie"
2015-08-06,24095,,390,https://zoek.officielebekendmakingen.nl/kst-24095-390,"vaste commissie voor Economische Zaken"
2015-08-06,21501,07,1289,https://zoek.officielebekendmakingen.nl/kst-21501-07-1289,"vaste commissie voor Financiën"
2015-08-06,34000,IV,50,https://zoek.officielebekendmakingen.nl/kst-34000-IV-50,"vaste commissie voor Koninkrijksrelaties"
2015-08-10,34000,XVIII,25,https://zoek.officielebekendmakingen.nl/kst-34000-XVIII-25,"algemene commissie voor Wonen en Rijksdienst"
2015-08-10,33043,,44,https://zoek.officielebekendmakingen.nl/kst-33043-44,"vaste commissie voor Infrastructuur en Milieu"
2015-08-10,31765,,163,https://zoek.officielebekendmakingen.nl/kst-31765-163,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2015-08-10,21501,02,1522,https://zoek.officielebekendmakingen.nl/kst-21501-02-1522,"vaste commissie voor Buitenlandse Zaken"
2015-08-10,32620,,162,https://zoek.officielebekendmakingen.nl/kst-32620-162,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2015-08-10,29754,,318,https://zoek.officielebekendmakingen.nl/kst-29754-318,"vaste commissie voor Veiligheid en Justitie"
2015-08-10,31765,,162,https://zoek.officielebekendmakingen.nl/kst-31765-162,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2015-08-10,32820,,165,https://zoek.officielebekendmakingen.nl/kst-32820-165,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2015-08-10,33625,,174,https://zoek.officielebekendmakingen.nl/kst-33625-174,"algemene commissie voor Buitenlandse Handel en Ontwikkelingssamenwerking"
2015-08-11,31497,,175,https://zoek.officielebekendmakingen.nl/kst-31497-175,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2015-08-11,27925,,560,https://zoek.officielebekendmakingen.nl/kst-27925-560,"vaste commissie voor Buitenlandse Zaken"
2015-08-11,27925,,561,https://zoek.officielebekendmakingen.nl/kst-27925-561,"vaste commissie voor Buitenlandse Zaken"
2015-08-11,29689,,643,https://zoek.officielebekendmakingen.nl/kst-29689-643,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2015-08-11,34000,A,77,https://zoek.officielebekendmakingen.nl/kst-34000-A-77,"vaste commissie voor Infrastructuur en Milieu"
2015-08-11,21501,07,1290,https://zoek.officielebekendmakingen.nl/kst-21501-07-1290,"vaste commissie voor Financiën"
2015-08-11,21501,07,1291,https://zoek.officielebekendmakingen.nl/kst-21501-07-1291,"vaste commissie voor Financiën"
2015-08-12,29911,,115,https://zoek.officielebekendmakingen.nl/kst-29911-115,"vaste commissie voor Veiligheid en Justitie"
2015-08-12,34000,X,108,https://zoek.officielebekendmakingen.nl/kst-34000-X-108,"vaste commissie voor Defensie"
2015-08-12,34139,,5,https://zoek.officielebekendmakingen.nl/kst-34139-5,"vaste commissie voor Europese Zaken"
2015-08-12,30545,,187,https://zoek.officielebekendmakingen.nl/kst-30545-187,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2015-08-12,29237,,166,https://zoek.officielebekendmakingen.nl/kst-29237-166,"algemene commissie voor Buitenlandse Handel en Ontwikkelingssamenwerking"
2015-08-12,29279,,270,https://zoek.officielebekendmakingen.nl/kst-29279-270,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2015-08-12,34214,,10,https://zoek.officielebekendmakingen.nl/kst-34214-10,"vaste commissie voor Economische Zaken"
2015-08-12,17050,,520,https://zoek.officielebekendmakingen.nl/kst-17050-520,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2015-08-12,33037,,158,https://zoek.officielebekendmakingen.nl/kst-33037-158,"vaste commissie voor Economische Zaken"
2015-09-09,31239,,205,https://zoek.officielebekendmakingen.nl/kst-31239-205,"vaste commissie voor Economische Zaken"
2015-09-09,28286,,817,https://zoek.officielebekendmakingen.nl/kst-28286-817,"vaste commissie voor Economische Zaken"
2015-09-10,32011,,46,https://zoek.officielebekendmakingen.nl/kst-32011-46,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2015-09-10,28165,,226,https://zoek.officielebekendmakingen.nl/kst-28165-226,"vaste commissie voor Financiën"
2015-09-10,31710,,43,https://zoek.officielebekendmakingen.nl/kst-31710-43,"vaste commissie voor Infrastructuur en Milieu"
2015-09-15,25268,,123,https://zoek.officielebekendmakingen.nl/kst-25268-123,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2015-09-15,31288,,486,https://zoek.officielebekendmakingen.nl/kst-31288-486,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2015-09-16,21501,28,130,https://zoek.officielebekendmakingen.nl/kst-21501-28-130,"vaste commissie voor Defensie"
2015-09-24,21501,07,1309,https://zoek.officielebekendmakingen.nl/kst-21501-07-1309,"vaste commissie voor Financiën"
2015-09-24,32043,,280,https://zoek.officielebekendmakingen.nl/kst-32043-280,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2015-10-01,30806,,32,https://zoek.officielebekendmakingen.nl/kst-30806-32,"vaste commissie voor Veiligheid en Justitie"
2015-10-01,25657,,205,https://zoek.officielebekendmakingen.nl/kst-25657-205,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2015-10-05,32820,,169,https://zoek.officielebekendmakingen.nl/kst-32820-169,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2015-10-07,29517,,104,https://zoek.officielebekendmakingen.nl/kst-29517-104,"vaste commissie voor Veiligheid en Justitie"
2015-10-07,32800,,39,https://zoek.officielebekendmakingen.nl/kst-32800-39,"vaste commissie voor Financiën"
2015-10-08,31865,,75,https://zoek.officielebekendmakingen.nl/kst-31865-75,"vaste commissie voor Financiën"
2015-10-08,21501,02,1530,https://zoek.officielebekendmakingen.nl/kst-21501-02-1530,"vaste commissie voor Buitenlandse Zaken"
2015-10-08,20361,,169,https://zoek.officielebekendmakingen.nl/kst-20361-169,"vaste commissie voor Buitenlandse Zaken"
2015-10-08,34104,,89,https://zoek.officielebekendmakingen.nl/kst-34104-89,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2015-10-13,34104,,82,https://zoek.officielebekendmakingen.nl/kst-34104-82,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2015-10-15,33037,,163,https://zoek.officielebekendmakingen.nl/kst-33037-163,"vaste commissie voor Economische Zaken"
2015-10-29,29924,,135,https://zoek.officielebekendmakingen.nl/kst-29924-135,"vaste commissie voor Defensie"
2015-10-29,26150,,146,https://zoek.officielebekendmakingen.nl/kst-26150-146,"vaste commissie voor Buitenlandse Zaken"
2015-10-29,28286,,847,https://zoek.officielebekendmakingen.nl/kst-28286-847,"vaste commissie voor Economische Zaken"
2015-10-29,21501,32,883,https://zoek.officielebekendmakingen.nl/kst-21501-32-883,"vaste commissie voor Economische Zaken"
2015-10-29,32605,,172,https://zoek.officielebekendmakingen.nl/kst-32605-172,"algemene commissie voor Buitenlandse Handel en Ontwikkelingssamenwerking"
2015-10-29,31322,,284,https://zoek.officielebekendmakingen.nl/kst-31322-284,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2015-10-29,29521,,300,https://zoek.officielebekendmakingen.nl/kst-29521-300,"vaste commissie voor Buitenlandse Zaken"
2015-10-29,29984,,634,https://zoek.officielebekendmakingen.nl/kst-29984-634,"vaste commissie voor Infrastructuur en Milieu"
2015-11-10,21501,08,592,https://zoek.officielebekendmakingen.nl/kst-21501-08-592,"vaste commissie voor Infrastructuur en Milieu"
2015-11-10,21501,07,1319,https://zoek.officielebekendmakingen.nl/kst-21501-07-1319,"vaste commissie voor Financiën"
2015-11-11,29818,,40,https://zoek.officielebekendmakingen.nl/kst-29818-40,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2015-11-11,34213,,2,https://zoek.officielebekendmakingen.nl/kst-34213-2,"vaste commissie voor Binnenlandse Zaken"
2015-11-11,28345,,140,https://zoek.officielebekendmakingen.nl/kst-28345-140,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2015-11-11,34002,,108,https://zoek.officielebekendmakingen.nl/kst-34002-108,"vaste commissie voor Financiën"
2015-11-11,33822,,7,https://zoek.officielebekendmakingen.nl/kst-33822-7,"algemene commissie voor Wonen en Rijksdienst"
2015-11-11,26448,,545,https://zoek.officielebekendmakingen.nl/kst-26448-545,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2015-11-11,29861,,41,https://zoek.officielebekendmakingen.nl/kst-29861-41,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2015-11-11,27428,,317,https://zoek.officielebekendmakingen.nl/kst-27428-317,"vaste commissie voor Economische Zaken"
2015-11-11,30950,,81,https://zoek.officielebekendmakingen.nl/kst-30950-81,"vaste commissie voor Binnenlandse Zaken"
2015-11-20,29538,,198,https://zoek.officielebekendmakingen.nl/kst-29538-198,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2015-11-20,21501,02,1551,https://zoek.officielebekendmakingen.nl/kst-21501-02-1551,"algemene commissie voor Buitenlandse Handel en Ontwikkelingssamenwerking"
2015-11-20,21501,02,1552,https://zoek.officielebekendmakingen.nl/kst-21501-02-1552,"vaste commissie voor Europese Zaken"
2015-11-20,28345,,141,https://zoek.officielebekendmakingen.nl/kst-28345-141,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2015-11-20,25295,,30,https://zoek.officielebekendmakingen.nl/kst-25295-30,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2015-11-24,31936,,303,https://zoek.officielebekendmakingen.nl/kst-31936-303,"vaste commissie voor Infrastructuur en Milieu"
2015-11-24,30175,,222,https://zoek.officielebekendmakingen.nl/kst-30175-222,"vaste commissie voor Infrastructuur en Milieu"
2015-11-24,31839,,498,https://zoek.officielebekendmakingen.nl/kst-31839-498,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2015-11-24,26488,,398,https://zoek.officielebekendmakingen.nl/kst-26488-398,"vaste commissie voor Defensie"
2015-11-24,29279,,287,https://zoek.officielebekendmakingen.nl/kst-29279-287,"vaste commissie voor Veiligheid en Justitie"
2015-11-24,29544,,670,https://zoek.officielebekendmakingen.nl/kst-29544-670,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2015-11-24,32317,,357,https://zoek.officielebekendmakingen.nl/kst-32317-357,"vaste commissie voor Veiligheid en Justitie"
2015-11-24,26956,,205,https://zoek.officielebekendmakingen.nl/kst-26956-205,"vaste commissie voor Infrastructuur en Milieu"
2015-11-24,31288,,494,https://zoek.officielebekendmakingen.nl/kst-31288-494,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2015-11-24,29689,,676,https://zoek.officielebekendmakingen.nl/kst-29689-676,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2015-11-24,32013,,109,https://zoek.officielebekendmakingen.nl/kst-32013-109,"vaste commissie voor Financiën"
2015-11-24,32605,,174,https://zoek.officielebekendmakingen.nl/kst-32605-174,"algemene commissie voor Buitenlandse Handel en Ontwikkelingssamenwerking"
2015-11-25,32317,,356,https://zoek.officielebekendmakingen.nl/kst-32317-356,"vaste commissie voor Veiligheid en Justitie"
2015-11-25,31289,,268,https://zoek.officielebekendmakingen.nl/kst-31289-268,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2015-11-25,32793,,203,https://zoek.officielebekendmakingen.nl/kst-32793-203,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2015-11-25,25883,,265,https://zoek.officielebekendmakingen.nl/kst-25883-265,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2015-11-25,24515,,321,https://zoek.officielebekendmakingen.nl/kst-24515-321,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2015-11-25,32156,,67,https://zoek.officielebekendmakingen.nl/kst-32156-67,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2015-11-26,21501,07,1323,https://zoek.officielebekendmakingen.nl/kst-21501-07-1323,"vaste commissie voor Financiën"
2015-11-26,19637,,2080,https://zoek.officielebekendmakingen.nl/kst-19637-2080,"vaste commissie voor Veiligheid en Justitie"
2015-11-26,28676,,232,https://zoek.officielebekendmakingen.nl/kst-28676-232,"vaste commissie voor Defensie"
2015-11-26,21501,02,1554,https://zoek.officielebekendmakingen.nl/kst-21501-02-1554,"vaste commissie voor Buitenlandse Zaken"
2015-11-27,21501,31,388,https://zoek.officielebekendmakingen.nl/kst-21501-31-388,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2015-11-27,21501,33,569,https://zoek.officielebekendmakingen.nl/kst-21501-33-569,"vaste commissie voor Infrastructuur en Milieu"
2015-11-27,31016,,89,https://zoek.officielebekendmakingen.nl/kst-31016-89,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2015-11-27,26448,,546,https://zoek.officielebekendmakingen.nl/kst-26448-546,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2015-11-27,21501,04,177,https://zoek.officielebekendmakingen.nl/kst-21501-04-177,"algemene commissie voor Buitenlandse Handel en Ontwikkelingssamenwerking"
2015-11-27,32563,,64,https://zoek.officielebekendmakingen.nl/kst-32563-64,"vaste commissie voor Economische Zaken"
2015-11-27,33037,,167,https://zoek.officielebekendmakingen.nl/kst-33037-167,"vaste commissie voor Economische Zaken"
2015-11-27,29544,,671,https://zoek.officielebekendmakingen.nl/kst-29544-671,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2015-12-04,25422,,125,https://zoek.officielebekendmakingen.nl/kst-25422-125,"vaste commissie voor Infrastructuur en Milieu"
2015-12-08,31757,,78,https://zoek.officielebekendmakingen.nl/kst-31757-78,"vaste commissie voor Binnenlandse Zaken"
2015-12-08,29628,,596,https://zoek.officielebekendmakingen.nl/kst-29628-596,"vaste commissie voor Veiligheid en Justitie"
2015-12-08,34300,XVIII,46,https://zoek.officielebekendmakingen.nl/kst-34300-XVIII-46,"vaste commissie voor Binnenlandse Zaken"
2015-12-08,34242,,10,https://zoek.officielebekendmakingen.nl/kst-34242-10,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2015-12-08,33625,,192,https://zoek.officielebekendmakingen.nl/kst-33625-192,"algemene commissie voor Buitenlandse Handel en Ontwikkelingssamenwerking"
2015-12-09,21501,33,575,https://zoek.officielebekendmakingen.nl/kst-21501-33-575,"vaste commissie voor Economische Zaken"
2015-12-10,33161,,204,https://zoek.officielebekendmakingen.nl/kst-33161-204,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2015-12-10,21501,02,1562,https://zoek.officielebekendmakingen.nl/kst-21501-02-1562,"vaste commissie voor Binnenlandse Zaken"
2015-12-10,21501,08,608,https://zoek.officielebekendmakingen.nl/kst-21501-08-608,"vaste commissie voor Infrastructuur en Milieu"
2015-12-10,29338,,150,https://zoek.officielebekendmakingen.nl/kst-29338-150,"vaste commissie voor Economische Zaken"
2015-12-10,33783,,22,https://zoek.officielebekendmakingen.nl/kst-33783-22,"vaste commissie voor Buitenlandse Zaken"
2015-12-10,21501,32,890,https://zoek.officielebekendmakingen.nl/kst-21501-32-890,"vaste commissie voor Economische Zaken"
2015-12-10,20454,,118,https://zoek.officielebekendmakingen.nl/kst-20454-118,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2015-12-11,33628,,13,https://zoek.officielebekendmakingen.nl/kst-33628-13,"vaste commissie voor Veiligheid en Justitie"
2015-12-11,31311,,161,https://zoek.officielebekendmakingen.nl/kst-31311-161,"vaste commissie voor Economische Zaken"
2015-12-11,32156,,70,https://zoek.officielebekendmakingen.nl/kst-32156-70,"algemene commissie voor Wonen en Rijksdienst"
2015-12-11,31066,,254,https://zoek.officielebekendmakingen.nl/kst-31066-254,"vaste commissie voor Financiën"
2015-12-22,31409,,106,https://zoek.officielebekendmakingen.nl/kst-31409-106,"vaste commissie voor Infrastructuur en Milieu"
2015-12-22,30136,,47,https://zoek.officielebekendmakingen.nl/kst-30136-47,"algemene commissie voor Wonen en Rijksdienst"
2015-12-22,29521,,308,https://zoek.officielebekendmakingen.nl/kst-29521-308,"vaste commissie voor Defensie"
2015-12-22,22112,,2043,https://zoek.officielebekendmakingen.nl/kst-22112-2043,"vaste commissie voor Europese Zaken"
2015-12-22,28684,,458,https://zoek.officielebekendmakingen.nl/kst-28684-458,"vaste commissie voor Binnenlandse Zaken"
2015-12-22,29279,,294,https://zoek.officielebekendmakingen.nl/kst-29279-294,"vaste commissie voor Veiligheid en Justitie"
2015-12-23,21501,02,1567,https://zoek.officielebekendmakingen.nl/kst-21501-02-1567,"vaste commissie voor Europese Zaken"
2015-12-23,30950,,83,https://zoek.officielebekendmakingen.nl/kst-30950-83,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2015-12-23,31142,,53,https://zoek.officielebekendmakingen.nl/kst-31142-53,"vaste commissie voor Binnenlandse Zaken"
2015-12-23,24587,,631,https://zoek.officielebekendmakingen.nl/kst-24587-631,"vaste commissie voor Veiligheid en Justitie"
2015-12-23,32623,,159,https://zoek.officielebekendmakingen.nl/kst-32623-159,"vaste commissie voor Buitenlandse Zaken"
2015-12-23,24095,,397,https://zoek.officielebekendmakingen.nl/kst-24095-397,"vaste commissie voor Economische Zaken"
2015-12-23,21501,07,1337,https://zoek.officielebekendmakingen.nl/kst-21501-07-1337,"vaste commissie voor Financiën"
2015-12-23,19637,,2112,https://zoek.officielebekendmakingen.nl/kst-19637-2112,"vaste commissie voor Veiligheid en Justitie"
2015-12-23,21501,28,134,https://zoek.officielebekendmakingen.nl/kst-21501-28-134,"vaste commissie voor Defensie"
2015-12-24,31016,,90,https://zoek.officielebekendmakingen.nl/kst-31016-90,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2015-12-24,27859,,85,https://zoek.officielebekendmakingen.nl/kst-27859-85,"vaste commissie voor Binnenlandse Zaken"
2015-12-24,22112,,2044,https://zoek.officielebekendmakingen.nl/kst-22112-2044,"vaste commissie voor Binnenlandse Zaken"
2015-12-24,26643,,382,https://zoek.officielebekendmakingen.nl/kst-26643-382,"vaste commissie voor Binnenlandse Zaken"
2015-12-24,31524,,272,https://zoek.officielebekendmakingen.nl/kst-31524-272,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2015-12-24,21501,02,1568,https://zoek.officielebekendmakingen.nl/kst-21501-02-1568,"vaste commissie voor Buitenlandse Zaken"
2015-12-24,31936,,323,https://zoek.officielebekendmakingen.nl/kst-31936-323,"vaste commissie voor Infrastructuur en Milieu"
2015-12-24,29323,,98,https://zoek.officielebekendmakingen.nl/kst-29323-98,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2015-12-24,25424,,300,https://zoek.officielebekendmakingen.nl/kst-25424-300,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
