datum gepubliceerd,dossier nr,dossier toevoeging,kamerstuk volgnummer,url,commissie
2012-01-17,29838,,46,https://zoek.officielebekendmakingen.nl/kst-29838-46,"vaste commissie voor Veiligheid en Justitie"
2012-01-17,32851,,2,https://zoek.officielebekendmakingen.nl/kst-32851-2,"vaste commissie voor Binnenlandse Zaken"
2012-01-20,27529,,103,https://zoek.officielebekendmakingen.nl/kst-27529-103,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-01-20,32706,,24,https://zoek.officielebekendmakingen.nl/kst-32706-24,"vaste commissie voor Buitenlandse Zaken"
2012-01-20,20361,,154,https://zoek.officielebekendmakingen.nl/kst-20361-154,"vaste commissie voor Buitenlandse Zaken"
2012-01-20,29507,,112,https://zoek.officielebekendmakingen.nl/kst-29507-112,"vaste commissie voor Financiën"
2012-01-23,21501,02,1116,https://zoek.officielebekendmakingen.nl/kst-21501-02-1116,"vaste commissie voor Buitenlandse Zaken"
2012-01-23,21501,20,605,https://zoek.officielebekendmakingen.nl/kst-21501-20-605,"vaste commissie voor Europese Zaken"
2012-01-23,32647,,4,https://zoek.officielebekendmakingen.nl/kst-32647-4,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-01-24,28625,,142,https://zoek.officielebekendmakingen.nl/kst-28625-142,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-01-24,30168,,35,https://zoek.officielebekendmakingen.nl/kst-30168-35,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-01-24,25074,,180,https://zoek.officielebekendmakingen.nl/kst-25074-180,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-01-25,27923,,133,https://zoek.officielebekendmakingen.nl/kst-27923-133,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2012-01-25,29924,,75,https://zoek.officielebekendmakingen.nl/kst-29924-75,"vaste commissie voor Binnenlandse Zaken"
2012-01-25,33000,VIII,168,https://zoek.officielebekendmakingen.nl/kst-33000-VIII-168,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2012-01-25,31232,,34,https://zoek.officielebekendmakingen.nl/kst-31232-34,"vaste commissie voor Infrastructuur en Milieu"
2012-01-26,33000,XII,110,https://zoek.officielebekendmakingen.nl/kst-33000-XII-110,"vaste commissie voor Infrastructuur en Milieu"
2012-01-26,30950,,39,https://zoek.officielebekendmakingen.nl/kst-30950-39,"vaste commissie voor Veiligheid en Justitie"
2012-01-26,29502,,80,https://zoek.officielebekendmakingen.nl/kst-29502-80,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-01-26,32317,,101,https://zoek.officielebekendmakingen.nl/kst-32317-101,"vaste commissie voor Veiligheid en Justitie"
2012-01-26,22112,,1346,https://zoek.officielebekendmakingen.nl/kst-22112-1346,"vaste commissie voor Europese Zaken"
2012-01-26,31015,,76,https://zoek.officielebekendmakingen.nl/kst-31015-76,"algemene commissie Jeugdzorg"
2012-01-26,33034,,6,https://zoek.officielebekendmakingen.nl/kst-33034-6,"commissie voor de Rijksuitgaven"
2012-01-30,29453,,224,https://zoek.officielebekendmakingen.nl/kst-29453-224,"vaste commissie voor Binnenlandse Zaken"
2012-01-30,31482,,78,https://zoek.officielebekendmakingen.nl/kst-31482-78,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2012-01-30,21501,08,403,https://zoek.officielebekendmakingen.nl/kst-21501-08-403,"vaste commissie voor Infrastructuur en Milieu"
2012-01-30,31839,,171,https://zoek.officielebekendmakingen.nl/kst-31839-171,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-01-30,28286,,544,,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-01-31,29282,,147,https://zoek.officielebekendmakingen.nl/kst-29282-147,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-01-31,33000,VI,78,https://zoek.officielebekendmakingen.nl/kst-33000-VI-78,"vaste commissie voor Veiligheid en Justitie"
2012-02-01,31574,,23,https://zoek.officielebekendmakingen.nl/kst-31574-23,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-02-01,31089,,91,https://zoek.officielebekendmakingen.nl/kst-31089-91,"vaste commissie voor Infrastructuur en Milieu"
2012-02-01,32013,,21,https://zoek.officielebekendmakingen.nl/kst-32013-21,"vaste commissie voor Financiën"
2012-02-01,32372,,87,https://zoek.officielebekendmakingen.nl/kst-32372-87,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-02-01,29653,,13,https://zoek.officielebekendmakingen.nl/kst-29653-13,"vaste commissie voor Buitenlandse Zaken"
2012-02-01,32735,,44,https://zoek.officielebekendmakingen.nl/kst-32735-44,"vaste commissie voor Buitenlandse Zaken"
2012-02-01,32615,,5,https://zoek.officielebekendmakingen.nl/kst-32615-5,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2012-02-01,29911,,60,https://zoek.officielebekendmakingen.nl/kst-29911-60,"vaste commissie voor Veiligheid en Justitie"
2012-02-02,22343,,280,https://zoek.officielebekendmakingen.nl/kst-22343-280,"vaste commissie voor Infrastructuur en Milieu"
2012-02-02,27664,,76,https://zoek.officielebekendmakingen.nl/kst-27664-76,"vaste commissie voor Infrastructuur en Milieu"
2012-02-02,29248,,224,https://zoek.officielebekendmakingen.nl/kst-29248-224,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-02-02,25657,,92,https://zoek.officielebekendmakingen.nl/kst-25657-92,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-02-03,29521,,179,https://zoek.officielebekendmakingen.nl/kst-29521-179,"vaste commissie voor Buitenlandse Zaken"
2012-02-03,32646,,28,https://zoek.officielebekendmakingen.nl/kst-32646-28,"vaste commissie voor Infrastructuur en Milieu"
2012-02-03,32646,,27,https://zoek.officielebekendmakingen.nl/kst-32646-27,"vaste commissie voor Infrastructuur en Milieu"
2012-02-03,33000,X,65,https://zoek.officielebekendmakingen.nl/kst-33000-X-65,"vaste commissie voor Defensie"
2012-02-03,32670,,33,https://zoek.officielebekendmakingen.nl/kst-32670-33,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-02-03,29247,,169,https://zoek.officielebekendmakingen.nl/kst-29247-169,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-02-06,32623,,60,https://zoek.officielebekendmakingen.nl/kst-32623-60,"vaste commissie voor Buitenlandse Zaken"
2012-02-08,21501,07,879,https://zoek.officielebekendmakingen.nl/kst-21501-07-879,"vaste commissie voor Financiën"
2012-02-09,22112,,1364,https://zoek.officielebekendmakingen.nl/kst-22112-1364,"vaste commissie voor Veiligheid en Justitie"
2012-02-09,32757,,35,https://zoek.officielebekendmakingen.nl/kst-32757-35,"vaste commissie voor Binnenlandse Zaken"
2012-02-09,29521,,180,https://zoek.officielebekendmakingen.nl/kst-29521-180,"vaste commissie voor Buitenlandse Zaken"
2012-02-09,28481,,17,https://zoek.officielebekendmakingen.nl/kst-28481-17,"vaste commissie voor Binnenlandse Zaken"
2012-02-13,33000,IV,57,https://zoek.officielebekendmakingen.nl/kst-33000-IV-57,"vaste commissie voor Koninkrijksrelaties"
2012-02-13,33000,IV,58,,"vaste commissie voor Koninkrijksrelaties"
2012-02-13,31460,,26,https://zoek.officielebekendmakingen.nl/kst-31460-26,"vaste commissie voor Defensie"
2012-02-13,30523,,68,https://zoek.officielebekendmakingen.nl/kst-30523-68,"vaste commissie voor Infrastructuur en Milieu"
2012-02-13,21501,32,573,https://zoek.officielebekendmakingen.nl/kst-21501-32-573,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-02-14,28973,,91,https://zoek.officielebekendmakingen.nl/kst-28973-91,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-02-14,26407,,60,https://zoek.officielebekendmakingen.nl/kst-26407-60,"vaste commissie voor Koninkrijksrelaties"
2012-02-14,33000,IV,59,https://zoek.officielebekendmakingen.nl/kst-33000-IV-59,"vaste commissie voor Koninkrijksrelaties"
2012-02-14,32473,,16,https://zoek.officielebekendmakingen.nl/kst-32473-16,"vaste commissie voor Koninkrijksrelaties"
2012-02-15,32740,,12,https://zoek.officielebekendmakingen.nl/kst-32740-12,"vaste commissie voor Financiën"
2012-02-16,21501,02,1121,https://zoek.officielebekendmakingen.nl/kst-21501-02-1121,"vaste commissie voor Buitenlandse Zaken"
2012-02-16,29689,,378,https://zoek.officielebekendmakingen.nl/kst-29689-378,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-02-21,28676,,145,https://zoek.officielebekendmakingen.nl/kst-28676-145,"vaste commissie voor Defensie"
2012-02-21,33000,IXA,7,https://zoek.officielebekendmakingen.nl/kst-33000-IXA-7,"vaste commissie voor Financiën"
2012-02-21,29544,,372,https://zoek.officielebekendmakingen.nl/kst-29544-372,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2012-02-21,32670,,37,https://zoek.officielebekendmakingen.nl/kst-32670-37,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-02-23,32317,,105,https://zoek.officielebekendmakingen.nl/kst-32317-105,"vaste commissie voor Veiligheid en Justitie"
2012-02-23,33000,IV,60,https://zoek.officielebekendmakingen.nl/kst-33000-IV-60,"vaste commissie voor Koninkrijksrelaties"
2012-02-23,31568,,98,,"vaste commissie voor Koninkrijksrelaties"
2012-02-23,32793,,15,https://zoek.officielebekendmakingen.nl/kst-32793-15,"algemene commissie Jeugdzorg"
2012-02-28,29279,,139,https://zoek.officielebekendmakingen.nl/kst-29279-139,"vaste commissie voor Veiligheid en Justitie"
2012-02-28,31142,,33,https://zoek.officielebekendmakingen.nl/kst-31142-33,"vaste commissie voor Binnenlandse Zaken"
2012-02-28,32701,,27,https://zoek.officielebekendmakingen.nl/kst-32701-27,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2012-02-28,33000,IV,61,https://zoek.officielebekendmakingen.nl/kst-33000-IV-61,"vaste commissie voor Koninkrijksrelaties"
2012-03-01,32627,,8,https://zoek.officielebekendmakingen.nl/kst-32627-8,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-03-01,33000,IV,63,https://zoek.officielebekendmakingen.nl/kst-33000-IV-63,"vaste commissie voor Koninkrijksrelaties"
2012-03-01,31980,,58,https://zoek.officielebekendmakingen.nl/kst-31980-58,"vaste commissie voor Financiën"
2012-03-02,33000,XII,114,https://zoek.officielebekendmakingen.nl/kst-33000-XII-114,"vaste commissie voor Infrastructuur en Milieu"
2012-03-02,32317,,108,https://zoek.officielebekendmakingen.nl/kst-32317-108,"vaste commissie voor Veiligheid en Justitie"
2012-03-02,25087,,30,https://zoek.officielebekendmakingen.nl/kst-25087-30,"vaste commissie voor Financiën"
2012-03-02,31015,,79,https://zoek.officielebekendmakingen.nl/kst-31015-79,"vaste commissie voor Veiligheid en Justitie"
2012-03-02,21501,33,359,https://zoek.officielebekendmakingen.nl/kst-21501-33-359,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-03-02,32637,,26,https://zoek.officielebekendmakingen.nl/kst-32637-26,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2012-03-05,33000,VII,118,https://zoek.officielebekendmakingen.nl/kst-33000-VII-118,"vaste commissie voor Binnenlandse Zaken"
2012-03-05,26488,,282,https://zoek.officielebekendmakingen.nl/kst-26488-282,"vaste commissie voor Defensie"
2012-03-05,30902,,22,https://zoek.officielebekendmakingen.nl/kst-30902-22,"vaste commissie voor Binnenlandse Zaken"
2012-03-05,29453,,230,https://zoek.officielebekendmakingen.nl/kst-29453-230,"vaste commissie voor Binnenlandse Zaken"
2012-03-05,32605,,71,https://zoek.officielebekendmakingen.nl/kst-32605-71,"vaste commissie voor Buitenlandse Zaken"
2012-03-05,31839,,179,https://zoek.officielebekendmakingen.nl/kst-31839-179,"algemene commissie Jeugdzorg"
2012-03-06,27925,,452,https://zoek.officielebekendmakingen.nl/kst-27925-452,"vaste commissie voor Defensie"
2012-03-06,28345,,120,https://zoek.officielebekendmakingen.nl/kst-28345-120,"vaste commissie voor Veiligheid en Justitie"
2012-03-06,31066,,120,https://zoek.officielebekendmakingen.nl/kst-31066-120,"vaste commissie voor Financiën"
2012-03-06,31311,,88,https://zoek.officielebekendmakingen.nl/kst-31311-88,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2012-03-07,32022,,84,https://zoek.officielebekendmakingen.nl/kst-32022-84,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-03-07,24170,,130,https://zoek.officielebekendmakingen.nl/kst-24170-130,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-03-07,30196,,159,https://zoek.officielebekendmakingen.nl/kst-30196-159,"vaste commissie voor Infrastructuur en Milieu"
2012-03-08,21501,07,892,https://zoek.officielebekendmakingen.nl/kst-21501-07-892,"vaste commissie voor Financiën"
2012-03-08,21501,02,1129,https://zoek.officielebekendmakingen.nl/kst-21501-02-1129,"vaste commissie voor Buitenlandse Zaken"
2012-03-08,32620,,54,https://zoek.officielebekendmakingen.nl/kst-32620-54,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-03-08,21501,31,270,https://zoek.officielebekendmakingen.nl/kst-21501-31-270,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2012-03-08,32201,,37,https://zoek.officielebekendmakingen.nl/kst-32201-37,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-03-12,29544,,385,https://zoek.officielebekendmakingen.nl/kst-29544-385,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2012-03-12,33119,,3,https://zoek.officielebekendmakingen.nl/kst-33119-3,"algemene commissie voor Immigratie en Asiel"
2012-03-12,29517,,59,https://zoek.officielebekendmakingen.nl/kst-29517-59,"vaste commissie voor Veiligheid en Justitie"
2012-03-12,31289,,116,https://zoek.officielebekendmakingen.nl/kst-31289-116,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2012-03-12,33077,,2,https://zoek.officielebekendmakingen.nl/kst-33077-2,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-03-12,22112,,1378,https://zoek.officielebekendmakingen.nl/kst-22112-1378,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-03-13,30573,,98,https://zoek.officielebekendmakingen.nl/kst-30573-98,"algemene commissie voor Immigratie en Asiel"
2012-03-13,32670,,47,https://zoek.officielebekendmakingen.nl/kst-32670-47,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-03-13,21501,02,1132,https://zoek.officielebekendmakingen.nl/kst-21501-02-1132,
2012-03-13,32317,,103,https://zoek.officielebekendmakingen.nl/kst-32317-103,"vaste commissie voor Veiligheid en Justitie"
2012-03-16,33149,,8,https://zoek.officielebekendmakingen.nl/kst-33149-8,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-03-16,27925,,454,https://zoek.officielebekendmakingen.nl/kst-27925-454,"vaste commissie voor Defensie"
2012-03-16,22026,,356,https://zoek.officielebekendmakingen.nl/kst-22026-356,"vaste commissie voor Infrastructuur en Milieu"
2012-03-16,31239,,132,https://zoek.officielebekendmakingen.nl/kst-31239-132,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-03-16,29984,,300,https://zoek.officielebekendmakingen.nl/kst-29984-300,"vaste commissie voor Infrastructuur en Milieu"
2012-03-19,31839,,186,https://zoek.officielebekendmakingen.nl/kst-31839-186,"algemene commissie Jeugdzorg"
2012-03-19,19637,,1507,https://zoek.officielebekendmakingen.nl/kst-19637-1507,"algemene commissie voor Immigratie en Asiel"
2012-03-19,32627,,9,https://zoek.officielebekendmakingen.nl/kst-32627-9,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-03-19,32620,,56,https://zoek.officielebekendmakingen.nl/kst-32620-56,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-03-20,21501,08,420,https://zoek.officielebekendmakingen.nl/kst-21501-08-420,"vaste commissie voor Infrastructuur en Milieu"
2012-03-20,29247,,173,https://zoek.officielebekendmakingen.nl/kst-29247-173,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-03-20,25424,,165,https://zoek.officielebekendmakingen.nl/kst-25424-165,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-03-20,32366,,15,https://zoek.officielebekendmakingen.nl/kst-32366-15,"vaste commissie voor Infrastructuur en Milieu"
2012-03-22,32820,,56,https://zoek.officielebekendmakingen.nl/kst-32820-56,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2012-03-22,30175,,134,https://zoek.officielebekendmakingen.nl/kst-30175-134,"vaste commissie voor Infrastructuur en Milieu"
2012-03-22,26643,,229,https://zoek.officielebekendmakingen.nl/kst-26643-229,"vaste commissie voor Binnenlandse Zaken"
2012-03-22,32317,,112,https://zoek.officielebekendmakingen.nl/kst-32317-112,"vaste commissie voor Veiligheid en Justitie"
2012-03-26,32043,,104,https://zoek.officielebekendmakingen.nl/kst-32043-104,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2012-03-26,21501,02,1137,https://zoek.officielebekendmakingen.nl/kst-21501-02-1137,"vaste commissie voor Buitenlandse Zaken"
2012-03-27,29453,,242,https://zoek.officielebekendmakingen.nl/kst-29453-242,"vaste commissie voor Binnenlandse Zaken"
2012-03-29,31322,,184,https://zoek.officielebekendmakingen.nl/kst-31322-184,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2012-03-29,21501,07,899,https://zoek.officielebekendmakingen.nl/kst-21501-07-899,"vaste commissie voor Financiën"
2012-03-29,32545,,8,https://zoek.officielebekendmakingen.nl/kst-32545-8,"vaste commissie voor Financiën"
2012-03-29,21501,02,1138,https://zoek.officielebekendmakingen.nl/kst-21501-02-1138,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-03-29,28807,,135,https://zoek.officielebekendmakingen.nl/kst-28807-135,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-03-29,25883,,208,https://zoek.officielebekendmakingen.nl/kst-25883-208,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2012-03-30,32847,,19,https://zoek.officielebekendmakingen.nl/kst-32847-19,"vaste commissie voor Binnenlandse Zaken"
2012-03-30,21501,33,363,https://zoek.officielebekendmakingen.nl/kst-21501-33-363,"vaste commissie voor Infrastructuur en Milieu"
2012-03-30,30872,,84,https://zoek.officielebekendmakingen.nl/kst-30872-84,"vaste commissie voor Infrastructuur en Milieu"
2012-03-30,32644,,5,https://zoek.officielebekendmakingen.nl/kst-32644-5,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-04-02,32320,,4,https://zoek.officielebekendmakingen.nl/kst-32320-4,"vaste commissie voor Veiligheid en Justitie"
2012-04-02,32317,,115,https://zoek.officielebekendmakingen.nl/kst-32317-115,"vaste commissie voor Veiligheid en Justitie"
2012-04-02,32761,,27,https://zoek.officielebekendmakingen.nl/kst-32761-27,"vaste commissie voor Veiligheid en Justitie"
2012-04-02,32279,,32,https://zoek.officielebekendmakingen.nl/kst-32279-32,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-04-02,32709,,11,https://zoek.officielebekendmakingen.nl/kst-32709-11,"vaste commissie voor Defensie"
2012-04-02,33000,XIII,176,https://zoek.officielebekendmakingen.nl/kst-33000-XIII-176,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-04-02,25424,,173,https://zoek.officielebekendmakingen.nl/kst-25424-173,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-04-03,26956,,121,https://zoek.officielebekendmakingen.nl/kst-26956-121,"vaste commissie voor Infrastructuur en Milieu"
2012-04-04,21501,32,581,https://zoek.officielebekendmakingen.nl/kst-21501-32-581,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-04-04,31289,,124,https://zoek.officielebekendmakingen.nl/kst-31289-124,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2012-04-05,27428,,230,https://zoek.officielebekendmakingen.nl/kst-27428-230,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-04-10,21501,28,80,https://zoek.officielebekendmakingen.nl/kst-21501-28-80,"vaste commissie voor Defensie"
2012-04-10,21501,02,1143,https://zoek.officielebekendmakingen.nl/kst-21501-02-1143,"vaste commissie voor Buitenlandse Zaken"
2012-04-10,30420,,170,https://zoek.officielebekendmakingen.nl/kst-30420-170,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
2012-04-10,29398,,321,https://zoek.officielebekendmakingen.nl/kst-29398-321,"vaste commissie voor Infrastructuur en Milieu"
2012-04-12,33000,X,80,https://zoek.officielebekendmakingen.nl/kst-33000-X-80,"vaste commissie voor Defensie"
2012-04-12,32605,,87,https://zoek.officielebekendmakingen.nl/kst-32605-87,"vaste commissie voor Buitenlandse Zaken"
2012-04-12,32605,,86,https://zoek.officielebekendmakingen.nl/kst-32605-86,"vaste commissie voor Buitenlandse Zaken"
2012-04-12,32730,,9,https://zoek.officielebekendmakingen.nl/kst-32730-9,"vaste commissie voor Financiën"
2012-04-12,32678,,22,https://zoek.officielebekendmakingen.nl/kst-32678-22,"vaste commissie voor Defensie"
2012-04-12,19637,,1518,https://zoek.officielebekendmakingen.nl/kst-19637-1518,"algemene commissie voor Immigratie en Asiel"
2012-04-12,21501,02,1144,https://zoek.officielebekendmakingen.nl/kst-21501-02-1144,"vaste commissie voor Europese Zaken"
2012-04-13,27926,,184,https://zoek.officielebekendmakingen.nl/kst-27926-184,"vaste commissie voor Binnenlandse Zaken"
2012-04-13,29325,,60,https://zoek.officielebekendmakingen.nl/kst-29325-60,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-04-13,21501,07,907,https://zoek.officielebekendmakingen.nl/kst-21501-07-907,"vaste commissie voor Financiën"
2012-04-16,31532,,88,https://zoek.officielebekendmakingen.nl/kst-31532-88,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-04-16,32605,,88,https://zoek.officielebekendmakingen.nl/kst-32605-88,"vaste commissie voor Buitenlandse Zaken"
2012-04-16,31757,,45,https://zoek.officielebekendmakingen.nl/kst-31757-45,"vaste commissie voor Binnenlandse Zaken"
2012-04-18,30872,,105,https://zoek.officielebekendmakingen.nl/kst-30872-105,"vaste commissie voor Infrastructuur en Milieu"
2012-04-18,32824,,4,https://zoek.officielebekendmakingen.nl/kst-32824-4,"algemene commissie voor Immigratie en Asiel"
2012-04-18,29502,,95,https://zoek.officielebekendmakingen.nl/kst-29502-95,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-04-24,31765,,67,https://zoek.officielebekendmakingen.nl/kst-31765-67,"vaste commissie voor Volksgezondheid, Welzijn en Sport"
2012-04-26,29628,,313,https://zoek.officielebekendmakingen.nl/kst-29628-313,"vaste commissie voor Veiligheid en Justitie"
2012-04-26,31980,,70,https://zoek.officielebekendmakingen.nl/kst-31980-70,"vaste commissie voor Financiën"
2012-04-26,29628,,314,https://zoek.officielebekendmakingen.nl/kst-29628-314,"vaste commissie voor Veiligheid en Justitie"
2012-04-26,28165,,133,https://zoek.officielebekendmakingen.nl/kst-28165-133,"vaste commissie voor Financiën"
2012-05-02,26485,,141,https://zoek.officielebekendmakingen.nl/kst-26485-141,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-05-02,29659,,82,https://zoek.officielebekendmakingen.nl/kst-29659-82,"vaste commissie voor Economische Zaken, Landbouw en Innovatie"
2012-05-02,29407,,148,https://zoek.officielebekendmakingen.nl/kst-29407-148,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2012-05-02,23432,,332,https://zoek.officielebekendmakingen.nl/kst-23432-332,"vaste commissie voor Buitenlandse Zaken"
2012-05-02,24515,,234,https://zoek.officielebekendmakingen.nl/kst-24515-234,"vaste commissie voor Sociale Zaken en Werkgelegenheid"
2012-05-02,32739,,6,https://zoek.officielebekendmakingen.nl/kst-32739-6,"vaste commissie voor Veiligheid en Justitie"
2012-05-02,27625,,266,https://zoek.officielebekendmakingen.nl/kst-27625-266,"vaste commissie voor Infrastructuur en Milieu"
2012-05-03,32598,,12,https://zoek.officielebekendmakingen.nl/kst-32598-12,"vaste commissie voor Infrastructuur en Milieu"
2012-05-03,31570,,22,https://zoek.officielebekendmakingen.nl/kst-31570-22,"vaste commissie voor Binnenlandse Zaken"
2012-05-03,31293,,141,https://zoek.officielebekendmakingen.nl/kst-31293-141,"vaste commissie voor Onderwijs, Cultuur en Wetenschap"
