datum,antwoord nummer,url
2016-01-14,2016D01061,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1110
2016-01-14,2016D01020,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1115
2016-01-14,2016D00911,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1133
2016-01-14,2016D00641,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1132
2016-01-14,2016D01070,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1116
2016-01-14,2016D01048,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1114
2016-01-14,2016D01060,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1111
2016-01-14,2016D00576,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1136
2016-01-14,2016D00816,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1107
2016-01-14,2016D01045,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1113
2016-01-14,2016D00903,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1112
2016-01-15,2016D01294,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1164
2016-01-15,2016D01287,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1165
2016-01-15,2016D01269,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1167
2016-01-15,2016D01218,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1140
2016-01-15,2016D01338,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1161
2016-01-15,2016D01339,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1160
2016-01-15,2016D01141,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1142
2016-01-15,2016D01121,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1139
2016-01-15,2016D01285,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1166
2016-01-15,2016D01298,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1162
2016-01-15,2016D01296,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1163
2016-01-15,2016D01462,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1177
2016-01-15,2016D01199,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1146
2016-01-18,2016D01554,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1181
2016-01-18,2016D01469,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1179
2016-01-18,2016D01466,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1180
2016-01-18,2016D01445,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1171
2016-01-18,2016D01446,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1169
2016-01-18,2016D00622,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1175
2016-01-18,2016D01440,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1172
2016-01-18,2016D01537,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1183
2016-01-18,2016D01352,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1176
2016-01-18,2016D01518,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1182
2016-01-18,2016D01437,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1168
2016-01-18,2016D01447,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1170
2016-01-18,2016D01318,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1159
2016-01-18,2016D01306,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1174
2016-01-18,2016D01443,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1173
2016-01-19,2016D01702,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1194
2016-01-19,2016D01791,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1216
2016-01-19,2016D01637,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1188
2016-01-19,2016D01718,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1196
2016-01-19,2016D01704,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1199
2016-01-19,2016D01822,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1187
2016-01-19,2016D01790,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1195
2016-01-19,2016D01527,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1203
2016-01-19,2016D01717,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1201
2016-01-19,2016D01574,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1186
2016-01-19,2016D01640,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1189
2016-01-19,2016D01719,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1208
2016-01-19,2016D01695,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1190
2016-01-19,2016D01713,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1198
2016-01-19,2016D01850,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1202
2016-01-19,2016D01557,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1207
2016-01-19,2016D01636,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1191
2016-01-20,2016D01782,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1251
2016-01-20,2016D01857,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1226
2016-01-20,2016D01837,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1211
2016-01-20,2016D01979,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1204
2016-01-20,2016D01830,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1223
2016-01-20,2016D01978,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1205
2016-01-20,2016D01847,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1248
2016-01-20,2016D01835,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1210
2016-01-20,2016D01932,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1212
2016-01-20,2016D01854,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1225
2016-01-20,2016D01831,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1250
2016-01-20,2016D02010,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1246
2016-01-20,2016D01749,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1232
2016-01-20,2016D01833,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1249
2016-01-20,2016D01976,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1206
2016-01-20,2016D01838,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1245
2016-01-20,2016D01826,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1224
2016-01-20,2016D01899,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1247
2016-01-20,2016D01752,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1228
2016-01-20,2016D01756,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1230
2016-01-20,2016D01757,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1229
2016-01-20,2016D01753,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1231
2016-01-20,2016D01839,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1244
2016-01-21,2016D01889,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1213
2016-01-21,2016D02107,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1215
2016-01-21,2016D01703,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1178
2016-01-21,2016D02061,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1221
2016-01-21,2016D02096,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1209
2016-01-21,2016D02146,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1214
2016-01-21,2016D02282,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1219
2016-01-21,2016D02276,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1220
2016-01-22,2016D02492,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1238
2016-01-22,2016D02420,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1233
2016-01-22,2016D02391,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1222
2016-01-22,2016D02247,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1257
2016-01-22,2016D02494,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1239
2016-01-22,2016D02491,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1240
2016-01-22,2016D02346,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1241
2016-01-22,2016D01883,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1255
2016-01-22,2016D02550,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1242
2016-01-22,2016D01909,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1253
2016-01-22,2016D01903,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1254
2016-01-22,2016D02495,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1273
2016-01-22,2016D02035,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1256
2016-01-22,2016D02475,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1235
2016-01-25,2016D02818,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1279
2016-01-25,2016D01075,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1259
2016-01-25,2016D02680,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1263
2016-01-25,2016D01074,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1260
2016-01-25,2016D02515,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1264
2016-01-25,2016D02820,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1280
2016-01-25,2016D02817,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1281
2016-01-25,2016D02842,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1272
2016-01-25,2016D02674,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1262
2016-01-25,2016D02588,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1261
2016-01-25,2016D02619,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1258
2016-01-26,2016D02958,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1287
2016-01-26,2016D02970,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1290
2016-01-26,2016D02851,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1271
2016-01-26,2016D02910,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1283
2016-01-26,2016D02776,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1289
2016-01-26,2016D02738,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1285
2016-01-26,2016D02814,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1268
2016-01-26,2016D03006,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1292
2016-01-26,2016D02911,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1282
2016-01-26,2016D02969,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1294
2016-01-26,2016D02977,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1291
2016-01-26,2016D02740,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1288
2016-01-26,2016D02733,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1286
2016-01-26,2016D02682,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1295
2016-01-27,2016D03142,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1304
2016-01-27,2016D03055,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1325
2016-01-27,2016D03061,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1324
2016-01-27,2016D03144,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1302
2016-01-27,2016D03025,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1296
2016-01-27,2016D03050,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1323
2016-01-27,2016D03176,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1316
2016-01-27,2016D03024,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1297
2016-01-27,2016D03091,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1300
