datum,antwoord nummer,url
2012-01-02,2011D64980,https://zoek.officielebekendmakingen.nl/ah-tk-20112012-1089
2012-01-03,2011D64920,https://zoek.officielebekendmakingen.nl/ah-tk-20112012-1090
2012-01-04,2012D00018,https://zoek.officielebekendmakingen.nl/ah-tk-20112012-1151
2012-01-06,2012D00219,https://zoek.officielebekendmakingen.nl/ah-tk-20112012-1092
2012-01-06,2012D00148,https://zoek.officielebekendmakingen.nl/ah-tk-20112012-1152
2012-01-09,2012D00210,https://zoek.officielebekendmakingen.nl/ah-tk-20112012-1091
2012-01-09,2012D00243,https://zoek.officielebekendmakingen.nl/ah-tk-20112012-1236
2012-01-10,2012D00312,https://zoek.officielebekendmakingen.nl/ah-tk-20112012-1095
2012-01-10,2012D00366,https://zoek.officielebekendmakingen.nl/ah-tk-20112012-1094
2012-01-10,2012D00377,https://zoek.officielebekendmakingen.nl/ah-tk-20112012-1224
2012-01-10,2012D00199,https://zoek.officielebekendmakingen.nl/ah-tk-20112012-1093
2012-01-11,2012D00271,https://zoek.officielebekendmakingen.nl/ah-tk-20112012-1097
2012-01-11,2012D00390,https://zoek.officielebekendmakingen.nl/ah-tk-20112012-1096
2012-01-11,2012D00270,https://zoek.officielebekendmakingen.nl/ah-tk-20112012-1098
2012-01-11,2012D00464,https://zoek.officielebekendmakingen.nl/ah-tk-20112012-1153
2012-01-12,2012D00595,https://zoek.officielebekendmakingen.nl/ah-tk-20112012-1101
2012-01-12,2012D00535,https://zoek.officielebekendmakingen.nl/ah-tk-20112012-1103
2012-01-12,2012D00652,https://zoek.officielebekendmakingen.nl/ah-tk-20112012-1225
2012-01-12,2012D00650,https://zoek.officielebekendmakingen.nl/ah-tk-20112012-1226
2012-01-12,2012D00515,https://zoek.officielebekendmakingen.nl/ah-tk-20112012-1227
2012-01-12,2012D00600,https://zoek.officielebekendmakingen.nl/ah-tk-20112012-1100
2012-01-12,2012D00562,https://zoek.officielebekendmakingen.nl/ah-tk-20112012-1099
2012-01-12,2012D00547,https://zoek.officielebekendmakingen.nl/ah-tk-20112012-1104
2012-01-13,2012D01355,https://zoek.officielebekendmakingen.nl/ah-tk-20112012-1037
2012-01-13,2012D00668,https://zoek.officielebekendmakingen.nl/ah-tk-20112012-1165
2012-01-13,2012D00752,https://zoek.officielebekendmakingen.nl/ah-tk-20112012-1124
2012-01-13,2012D00807,https://zoek.officielebekendmakingen.nl/ah-tk-20112012-1106
